source_row_1based,Source,Year,Model,Average,Average_numeric,duplicate_group_rows,conflicting_duplicate_metrics,kept_for_summary
3613,Open LLM Leaderboard,2024,nbrahme/IndusQ,5.64,5.64,1,False,True
3629,Open LLM Leaderboard,2024,netcat420/Llama3.1-MFANN-8b,13.12,13.12,1,False,True
3630,Open LLM Leaderboard,2024,netcat420/MFANN-Llama3.1-Abliterated-SLERP-TIES-V2,19.21,19.21,1,False,True
3631,Open LLM Leaderboard,2024,netcat420/MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,19.22,19.22,1,False,True
3632,Open LLM Leaderboard,2024,netcat420/MFANN-Llama3.1-Abliterated-SLERP-V4,19.40,19.4,1,False,True
3633,Open LLM Leaderboard,2024,netcat420/MFANN-Llama3.1-Abliterated-SLERP-V5,19.49,19.49,1,False,True
3634,Open LLM Leaderboard,2024,netcat420/MFANN-Llama3.1-Abliterated-Slerp-TIES,19.25,19.25,1,False,True
3635,Open LLM Leaderboard,2024,netcat420/MFANN-Llama3.1-Abliterated-Slerp-V3.2,19.05,19.05,1,False,True
3636,Open LLM Leaderboard,2024,netcat420/MFANN-SFT,17.93,17.93,1,False,True
3638,Open LLM Leaderboard,2024,netcat420/MFANN-llama3.1-Abliterated-SLERP,13.88,13.88,1,False,True
3639,Open LLM Leaderboard,2024,netcat420/MFANN-llama3.1-abliterated-SLERP-v3,18.04,18.04,1,False,True
3640,Open LLM Leaderboard,2024,netcat420/MFANN-llama3.1-abliterated-SLERP-v3.1,18.97,18.97,1,False,True
3641,Open LLM Leaderboard,2024,netcat420/MFANN-llama3.1-abliterated-v2,19.77,19.77,1,False,True
3642,Open LLM Leaderboard,2024,netcat420/MFANN-phigments-slerp-V2,16.27,16.27,1,False,True
3645,Open LLM Leaderboard,2024,netcat420/MFANN3b,12.65,12.65,1,False,True
3646,Open LLM Leaderboard,2024,netcat420/MFANN3bv0.15,11.92,11.92,1,False,True
3647,Open LLM Leaderboard,2024,netcat420/MFANN3bv0.18,12.65,12.65,1,False,True
3648,Open LLM Leaderboard,2024,netcat420/MFANN3bv0.19,12.59,12.59,1,False,True
3649,Open LLM Leaderboard,2024,netcat420/MFANN3bv0.20,12.57,12.57,1,False,True
3650,Open LLM Leaderboard,2024,netcat420/MFANN3bv0.21,12.01,12.01,1,False,True
3651,Open LLM Leaderboard,2024,netcat420/MFANN3bv0.22,12.26,12.26,1,False,True
3652,Open LLM Leaderboard,2024,netcat420/MFANN3bv0.23,11.45,11.45,1,False,True
3653,Open LLM Leaderboard,2024,netcat420/MFANN3bv0.24,11.81,11.81,1,False,True
3658,Open LLM Leaderboard,2024,netcat420/MFANNv0.19,14.39,14.39,1,False,True
3659,Open LLM Leaderboard,2024,netcat420/MFANNv0.20,16.46,16.46,1,False,True
3660,Open LLM Leaderboard,2024,netcat420/MFANNv0.21,15.89,15.89,1,False,True
3661,Open LLM Leaderboard,2024,netcat420/MFANNv0.22.1,15.67,15.67,1,False,True
3662,Open LLM Leaderboard,2024,netcat420/MFANNv0.23,16.65,16.65,1,False,True
3663,Open LLM Leaderboard,2024,netcat420/MFANNv0.24,16.40,16.4,1,False,True
3664,Open LLM Leaderboard,2024,netcat420/MFANNv0.25,16.60,16.6,1,False,True
3676,Open LLM Leaderboard,2024,newsbang/Homer-7B-v0.1,33.06,33.06,1,False,True
3677,Open LLM Leaderboard,2024,newsbang/Homer-7B-v0.2,33.01,33.01,1,False,True
3678,Open LLM Leaderboard,2024,newsbang/Homer-v0.3-Qwen2.5-7B,31.31,31.31,1,False,True
3679,Open LLM Leaderboard,2024,newsbang/Homer-v0.4-Qwen2.5-7B,33.94,33.94,1,False,True
3680,Open LLM Leaderboard,2024,newsbang/Homer-v0.5-Qwen2.5-7B,34.76,34.76,1,False,True
3681,Open LLM Leaderboard,2024,newsbang/Homer-v1.0-Qwen2.5-72B,47.46,47.46,1,False,True
3682,Open LLM Leaderboard,2024,newsbang/Homer-v1.0-Qwen2.5-7B,32.62,32.62,1,False,True
3683,Open LLM Leaderboard,2024,nguyentd/FinancialAdvice-Qwen2.5-7B,21.29,21.29,1,False,True
3686,Open LLM Leaderboard,2024,nhyha/N3N_Delirium-v1_1030_0227,33.09,33.09,1,False,True
3687,Open LLM Leaderboard,2024,nhyha/N3N_Llama-3.1-8B-Instruct_1028_0216,23.48,23.48,1,False,True
3688,Open LLM Leaderboard,2024,nhyha/N3N_gemma-2-9b-it_20241029_1532,32.15,32.15,1,False,True
3689,Open LLM Leaderboard,2024,nhyha/N3N_gemma-2-9b-it_20241110_2026,29.12,29.12,1,False,True
3690,Open LLM Leaderboard,2024,nhyha/merge_Qwen2.5-7B-Instruct_20241023_0314,31.45,31.45,1,False,True
3691,Open LLM Leaderboard,2024,nidum/Nidum-Limitless-Gemma-2B,6.17,6.17,1,False,True
3692,Open LLM Leaderboard,2024,nisten/franqwenstein-35b,36.57,36.57,2,True,False
3693,Open LLM Leaderboard,2024,nisten/franqwenstein-35b,34.45,34.45,2,True,False
3694,Open LLM Leaderboard,2024,nisten/tqwendo-36b,37.04,37.04,1,False,True
3699,Open LLM Leaderboard,2024,nlpguy/Mistral-NeMo-Minitron-Upscale-v1,10.99,10.99,1,False,True
3700,Open LLM Leaderboard,2024,nlpguy/Mistral-NeMo-Minitron-Upscale-v2,8.35,8.35,1,False,True
3701,Open LLM Leaderboard,2024,nlpguy/Mistral-NeMo-Minitron-Upscale-v3,5.20,5.2,1,False,True
3702,Open LLM Leaderboard,2024,nlpguy/StableProse,16.62,16.62,1,False,True
3703,Open LLM Leaderboard,2024,nlpguy/StarFusion-alpha1,20.83,20.83,1,False,True
3713,Open LLM Leaderboard,2024,nothingiisreal/L3.1-8B-Celeste-V1.5,26.17,26.17,1,False,True
3714,Open LLM Leaderboard,2024,nothingiisreal/MN-12B-Starcannon-v2,18.18,18.18,1,False,True
3715,Open LLM Leaderboard,2024,nothingiisreal/MN-12B-Starcannon-v3,19.14,19.14,1,False,True
3724,Open LLM Leaderboard,2024,nvidia/Hymba-1.5B-Base,8.04,8.04,1,False,True
3725,Open LLM Leaderboard,2024,nvidia/Hymba-1.5B-Instruct,14.19,14.19,1,False,True
3726,Open LLM Leaderboard,2024,nvidia/Llama-3.1-Minitron-4B-Depth-Base,11.66,11.66,1,False,True
3727,Open LLM Leaderboard,2024,nvidia/Llama-3.1-Nemotron-70B-Instruct-HF,36.91,36.91,1,False,True
3728,Open LLM Leaderboard,2024,nvidia/Minitron-4B-Base,11.98,11.98,1,False,True
3729,Open LLM Leaderboard,2024,nvidia/Minitron-8B-Base,14.22,14.22,1,False,True
3730,Open LLM Leaderboard,2024,nvidia/Mistral-NeMo-Minitron-8B-Base,17.70,17.7,1,False,True
3731,Open LLM Leaderboard,2024,nvidia/Mistral-NeMo-Minitron-8B-Instruct,23.57,23.57,1,False,True
3732,Open LLM Leaderboard,2024,nvidia/Nemotron-Mini-4B-Instruct,18.36,18.36,1,False,True
3733,Open LLM Leaderboard,2024,nvidia/OpenMath2-Llama3.1-8B,12.75,12.75,1,False,True
3734,Open LLM Leaderboard,2024,nxmwxm/Beast-Soul-new,21.82,21.82,1,False,True
3735,Open LLM Leaderboard,2024,occiglot/occiglot-7b-es-en-instruct,12.46,12.46,1,False,True
3737,Open LLM Leaderboard,2024,olabs-ai/reflection_model,14.08,14.08,1,False,True
3771,Open LLM Leaderboard,2024,oobabooga/CodeBooga-34B-v0.1,15.66,15.66,1,False,True
3774,Open LLM Leaderboard,2024,oopere/pruned10-llama-3.2-3B,6.92,6.92,1,False,True
3775,Open LLM Leaderboard,2024,oopere/pruned20-llama-1b,4.99,4.99,1,False,True
3776,Open LLM Leaderboard,2024,oopere/pruned20-llama-3.2-3b,5.66,5.66,1,False,True
3777,Open LLM Leaderboard,2024,oopere/pruned40-llama-1b,6.61,6.61,1,False,True
3779,Open LLM Leaderboard,2024,oopere/pruned40-llama-3.2-3b,5.37,5.37,1,False,True
3780,Open LLM Leaderboard,2024,oopere/pruned60-llama-1b,5.47,5.47,1,False,True
3781,Open LLM Leaderboard,2024,oopere/pruned60-llama-3.2-3b,5.13,5.13,1,False,True
3787,Open LLM Leaderboard,2024,openai-community/gpt2,6.51,6.51,2,True,False
3788,Open LLM Leaderboard,2024,openai-community/gpt2,6.33,6.33,2,True,False
3789,Open LLM Leaderboard,2024,openai-community/gpt2-large,5.57,5.57,1,False,True
3790,Open LLM Leaderboard,2024,openai-community/gpt2-medium,5.90,5.9,1,False,True
3791,Open LLM Leaderboard,2024,openai-community/gpt2-xl,5.09,5.09,1,False,True
3792,Open LLM Leaderboard,2024,openbmb/MiniCPM-S-1B-sft-llama-format,9.00,9.0,1,False,True
3793,Open LLM Leaderboard,2024,openchat/openchat-3.5-0106,22.71,22.71,1,False,True
3794,Open LLM Leaderboard,2024,openchat/openchat-3.5-1210,22.73,22.73,1,False,True
3795,Open LLM Leaderboard,2024,openchat/openchat-3.6-8b-20240522,23.11,23.11,1,False,True
3796,Open LLM Leaderboard,2024,openchat/openchat_3.5,21.64,21.64,1,False,True
3797,Open LLM Leaderboard,2024,openchat/openchat_v3.2,13.83,13.83,1,False,True
3798,Open LLM Leaderboard,2024,openchat/openchat_v3.2_super,12.92,12.92,1,False,True
3799,Open LLM Leaderboard,2024,orai-nlp/Llama-eus-8B,13.94,13.94,1,False,True
3800,Open LLM Leaderboard,2024,oxyapi/oxy-1-small,36.10,36.1,1,False,True
3803,Open LLM Leaderboard,2024,paloalma/ECE-TW3-JRGL-V1,30.24,30.24,1,False,True
3804,Open LLM Leaderboard,2024,paloalma/ECE-TW3-JRGL-V2,25.79,25.79,1,False,True
3805,Open LLM Leaderboard,2024,paloalma/ECE-TW3-JRGL-V5,29.49,29.49,1,False,True
3806,Open LLM Leaderboard,2024,paloalma/Le_Triomphant-ECE-TW3,32.00,32.0,1,False,True
3807,Open LLM Leaderboard,2024,paloalma/TW3-JRGL-v2,32.46,32.46,1,False,True
3808,Open LLM Leaderboard,2024,pankajmathur/Al_Dente_v1_8b,17.30,17.3,1,False,True
3809,Open LLM Leaderboard,2024,pankajmathur/model_007_13b_v2,16.01,16.01,1,False,True
3810,Open LLM Leaderboard,2024,pankajmathur/orca_mini_3b,3.13,3.13,1,False,True
3811,Open LLM Leaderboard,2024,pankajmathur/orca_mini_7b,3.41,3.41,1,False,True
3813,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v2_7b,5.50,5.5,1,False,True
3814,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v3_13b,15.04,15.04,1,False,True
3815,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v3_70b,25.30,25.3,1,False,True
3816,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v3_7b,13.64,13.64,1,False,True
3817,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v5_8b,20.50,20.5,1,False,True
3818,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v5_8b_dpo,20.33,20.33,1,False,True
3819,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v5_8b_orpo,12.99,12.99,1,False,True
3820,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v6_8b,1.48,1.48,1,False,True
3821,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v6_8b_dpo,20.39,20.39,1,False,True
3823,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v7_7b,23.99,23.99,1,False,True
3824,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v8_1_70b,43.19,43.19,1,False,True
3825,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v9_0_3B-Instruct,20.66,20.66,1,False,True
3826,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v9_1_1B-Instruct,9.06,9.06,1,False,True
3831,Open LLM Leaderboard,2024,pankajmathur/orca_mini_v9_5_1B-Instruct_preview,9.54,9.54,1,False,True
3837,Open LLM Leaderboard,2024,paulml/ECE-ILAB-Q1,42.50,42.5,1,False,True
3838,Open LLM Leaderboard,2024,pints-ai/1.5-Pints-16K-v0.1,4.25,4.25,1,False,True
3839,Open LLM Leaderboard,2024,pints-ai/1.5-Pints-2K-v0.1,4.04,4.04,1,False,True
3840,Open LLM Leaderboard,2024,piotr25691/thea-3b-25r,24.00,24.0,1,False,True
3841,Open LLM Leaderboard,2024,piotr25691/thea-c-3b-25r,23.25,23.25,1,False,True
3842,Open LLM Leaderboard,2024,piotr25691/thea-rp-3b-25r,21.85,21.85,1,False,True
3843,Open LLM Leaderboard,2024,postbot/gpt2-medium-emailgen,4.74,4.74,1,False,True
3844,Open LLM Leaderboard,2024,prince-canuma/Ministral-8B-Instruct-2410-HF,23.74,23.74,1,False,True
3845,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-8B-ProLong-512k-Base,21.68,21.68,1,False,True
3846,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-8B-ProLong-512k-Instruct,21.94,21.94,2,True,False
3847,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-8B-ProLong-512k-Instruct,19.24,19.24,2,True,False
3848,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-8B-ProLong-64k-Base,21.65,21.65,1,False,True
3849,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-8B-ProLong-64k-Instruct,23.02,23.02,1,False,True
3850,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Base-8B-SFT,15.96,15.96,1,False,True
3851,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Base-8B-SFT-CPO,15.95,15.95,1,False,True
3852,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Base-8B-SFT-DPO,18.38,18.38,1,False,True
3853,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Base-8B-SFT-IPO,18.72,18.72,1,False,True
3854,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Base-8B-SFT-KTO,18.64,18.64,1,False,True
3855,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Base-8B-SFT-ORPO,19.27,19.27,1,False,True
3856,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Base-8B-SFT-RDPO,19.14,19.14,1,False,True
3857,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Base-8B-SFT-RRHF,16.28,16.28,1,False,True
3858,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Base-8B-SFT-SLiC-HF,19.74,19.74,1,False,True
3859,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Base-8B-SFT-SimPO,19.86,19.86,1,False,True
3860,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-CPO,24.00,24.0,1,False,True
3861,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-CPO-v0.2,24.88,24.88,1,False,True
3862,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-DPO,23.50,23.5,1,False,True
3863,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-DPO-v0.2,25.21,25.21,1,False,True
3864,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-KTO,23.42,23.42,1,False,True
3865,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-KTO-v0.2,24.66,24.66,1,False,True
3866,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-ORPO,23.62,23.62,1,False,True
3867,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-ORPO-v0.2,25.97,25.97,1,False,True
3868,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-RDPO,23.60,23.6,1,False,True
3869,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-RDPO-v0.2,25.03,25.03,1,False,True
3870,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-RRHF,24.08,24.08,1,False,True
3871,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-RRHF-v0.2,23.75,23.75,1,False,True
3872,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-SLiC-HF,25.31,25.31,1,False,True
3873,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-SLiC-HF-v0.2,23.73,23.73,1,False,True
3874,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-SimPO,23.66,23.66,1,False,True
3875,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-SimPO-v0.2,24.75,24.75,1,False,True
3876,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-CPO,17.40,17.4,1,False,True
3877,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-DPO,16.31,16.31,1,False,True
3878,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-IPO,17.27,17.27,1,False,True
3879,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-KTO,19.01,19.01,1,False,True
3880,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-RDPO,16.49,16.49,1,False,True
3881,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-RRHF,16.18,16.18,1,False,True
3882,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-SLiC-HF,19.01,19.01,1,False,True
3883,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-SimPO,17.03,17.03,1,False,True
3884,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-CPO,15.54,15.54,1,False,True
3885,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-DPO,16.56,16.56,1,False,True
3886,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-IPO,17.72,17.72,1,False,True
3887,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-KTO,16.70,16.7,1,False,True
3888,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-ORPO,16.09,16.09,1,False,True
3889,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-RDPO,16.43,16.43,1,False,True
3890,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-RRHF,16.89,16.89,1,False,True
3891,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-SLiC-HF,16.39,16.39,1,False,True
3892,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-SimPO,17.61,17.61,1,False,True
3893,Open LLM Leaderboard,2024,princeton-nlp/Sheared-LLaMA-1.3B,5.58,5.58,1,False,True
3894,Open LLM Leaderboard,2024,princeton-nlp/Sheared-LLaMA-2.7B,6.44,6.44,1,False,True
3895,Open LLM Leaderboard,2024,princeton-nlp/gemma-2-9b-it-DPO,20.82,20.82,1,False,True
3896,Open LLM Leaderboard,2024,princeton-nlp/gemma-2-9b-it-SimPO,22.34,22.34,1,False,True
4008,Open LLM Leaderboard,2024,pszemraj/Llama-3-6.3b-v0.1,10.38,10.38,1,False,True
4009,Open LLM Leaderboard,2024,pszemraj/Mistral-v0.3-6B,10.12,10.12,1,False,True
4010,Open LLM Leaderboard,2024,qingy2019/LLaMa_3.2_3B_Catalysts,19.93,19.93,1,False,True
4011,Open LLM Leaderboard,2024,qingy2019/OpenMath2-Llama3.1-8B,12.75,12.75,1,False,True
4012,Open LLM Leaderboard,2024,qingy2019/Oracle-14B,13.34,13.34,2,True,False
4013,Open LLM Leaderboard,2024,qingy2019/Oracle-14B,13.59,13.59,2,True,False
4014,Open LLM Leaderboard,2024,qingy2019/Qwen2.5-Math-14B-Instruct,38.15,38.15,2,True,False
4015,Open LLM Leaderboard,2024,qingy2019/Qwen2.5-Math-14B-Instruct,36.38,36.38,2,True,False
4016,Open LLM Leaderboard,2024,qingy2019/Qwen2.5-Math-14B-Instruct-Alpha,36.84,36.84,1,False,True
4017,Open LLM Leaderboard,2024,qingy2019/Qwen2.5-Math-14B-Instruct-Pro,20.25,20.25,1,False,True
4018,Open LLM Leaderboard,2024,qingy2019/Qwen2.5-Ultimate-14B-Instruct,29.44,29.44,1,False,True
4020,Open LLM Leaderboard,2024,qingy2024/Eyas-17B-Instruct,32.57,32.57,1,False,True
4021,Open LLM Leaderboard,2024,qingy2024/Falcon3-2x10B-MoE-Instruct,35.53,35.53,1,False,True
4022,Open LLM Leaderboard,2024,qingy2024/Fusion-14B-Instruct,38.10,38.1,1,False,True
4023,Open LLM Leaderboard,2024,qingy2024/Fusion2-14B-Instruct,35.26,35.26,1,False,True
4024,Open LLM Leaderboard,2024,qingy2024/Fusion4-14B-Instruct,39.55,39.55,1,False,True
4025,Open LLM Leaderboard,2024,qingy2024/OwO-14B-Instruct,29.29,29.29,1,False,True
4027,Open LLM Leaderboard,2024,qingy2024/QwQ-14B-Math-v0.2,28.94,28.94,1,False,True
4032,Open LLM Leaderboard,2024,qingy2024/Qwen2.5-Math-14B-Instruct-Alpha,39.35,39.35,1,False,True
4033,Open LLM Leaderboard,2024,qingy2024/Qwen2.5-Math-14B-Instruct-Preview,39.92,39.92,1,False,True
4034,Open LLM Leaderboard,2024,qingy2024/Qwen2.6-14B-Instruct,36.25,36.25,1,False,True
4035,Open LLM Leaderboard,2024,qingy2024/Qwen2.6-Math-14B-Instruct,35.20,35.2,1,False,True
4036,Open LLM Leaderboard,2024,qq8933/OpenLongCoT-Base-Gemma2-2B,5.47,5.47,1,False,True
4037,Open LLM Leaderboard,2024,raphgg/test-2.5-72B,46.74,46.74,1,False,True
4038,Open LLM Leaderboard,2024,rasyosef/Mistral-NeMo-Minitron-8B-Chat,17.55,17.55,1,False,True
4039,Open LLM Leaderboard,2024,rasyosef/Phi-1_5-Instruct-v0.1,6.86,6.86,1,False,True
4040,Open LLM Leaderboard,2024,rasyosef/phi-2-instruct-apo,12.55,12.55,1,False,True
4041,Open LLM Leaderboard,2024,rasyosef/phi-2-instruct-v0.1,14.22,14.22,1,False,True
4042,Open LLM Leaderboard,2024,realtreetune/rho-1b-sft-MATH,5.57,5.57,1,False,True
4043,Open LLM Leaderboard,2024,recoilme/Gemma-2-Ataraxy-Gemmasutra-9B-slerp,29.87,29.87,2,True,False
4044,Open LLM Leaderboard,2024,recoilme/Gemma-2-Ataraxy-Gemmasutra-9B-slerp,23.91,23.91,2,True,False
4045,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.1,32.72,32.72,1,False,True
4046,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.2,30.05,30.05,2,True,False
4047,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.2,23.76,23.76,2,True,False
4048,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.3,30.21,30.21,2,True,False
4049,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.3,30.38,30.38,2,True,False
4050,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.4,24.14,24.14,1,False,True
4051,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.5,33.23,33.23,1,False,True
4052,Open LLM Leaderboard,2024,redrix/AngelSlayer-12B-Unslop-Mell-RPMax-DARKNESS,22.78,22.78,1,False,True
4053,Open LLM Leaderboard,2024,redrix/patricide-12B-Unslop-Mell,23.02,23.02,1,False,True
4054,Open LLM Leaderboard,2024,refuelai/Llama-3-Refueled,23.18,23.18,1,False,True
4055,Open LLM Leaderboard,2024,rhplus0831/maid-yuzu-v7,24.60,24.6,1,False,True
4056,Open LLM Leaderboard,2024,rhymes-ai/Aria,28.87,28.87,1,False,True
4057,Open LLM Leaderboard,2024,rhysjones/phi-2-orange-v2,15.32,15.32,1,False,True
4058,Open LLM Leaderboard,2024,riaz/FineLlama-3.1-8B,17.66,17.66,2,True,False
4059,Open LLM Leaderboard,2024,riaz/FineLlama-3.1-8B,17.15,17.15,2,True,False
4060,Open LLM Leaderboard,2024,rmdhirr/Gluon-8B,23.98,23.98,1,False,True
4063,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-0.5b,9.39,9.39,1,False,True
4064,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,16.35,16.35,1,False,True
4065,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-14b,39.50,39.5,1,False,True
4066,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-32b,45.83,45.83,1,False,True
4067,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-3b,25.92,25.92,1,False,True
4068,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-72b,46.50,46.5,1,False,True
4069,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-7b,32.75,32.75,1,False,True
4070,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,13.36,13.36,2,True,False
4071,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,13.61,13.61,2,True,False
4072,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.6-Nemotron-70b,41.95,41.95,1,False,True
4073,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.6-Qwen-14b,42.20,42.2,1,False,True
4074,Open LLM Leaderboard,2024,rombodawg/rombos_Replete-Coder-Instruct-8b-Merged,16.43,16.43,1,False,True
4075,Open LLM Leaderboard,2024,rombodawg/rombos_Replete-Coder-Llama3-8B,11.97,11.97,1,False,True
4084,Open LLM Leaderboard,2024,rwitz/go-bruins-v2,15.43,15.43,1,False,True
4085,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-CPO,7.30,7.3,1,False,True
4086,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-DPO,7.56,7.56,1,False,True
4087,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-IPO,7.80,7.8,1,False,True
4088,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-KTO,7.88,7.88,1,False,True
4089,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-SPO,7.35,7.35,1,False,True
4090,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-SimPO,7.61,7.61,1,False,True
4091,Open LLM Leaderboard,2024,sabersaleh/Llama3,17.46,17.46,1,False,True
4092,Open LLM Leaderboard,2024,sabersalehk/Llama3-001-300,17.12,17.12,1,False,True
4093,Open LLM Leaderboard,2024,sabersalehk/Llama3-SimPO,18.72,18.72,1,False,True
4094,Open LLM Leaderboard,2024,sabersalehk/Llama3_001_200,17.29,17.29,1,False,True
4095,Open LLM Leaderboard,2024,sabersalehk/Llama3_01_300,16.70,16.7,1,False,True
4096,Open LLM Leaderboard,2024,saishf/Fimbulvetr-Kuro-Lotus-10.7B,20.68,20.68,1,False,True
4101,Open LLM Leaderboard,2024,sakaltcommunity/novablast-preview,41.52,41.52,1,False,True
4102,Open LLM Leaderboard,2024,sakaltcommunity/sakaltum-7b,13.53,13.53,1,False,True
4103,Open LLM Leaderboard,2024,sakhan10/quantized_open_llama_3b_v2,5.14,5.14,1,False,True
4104,Open LLM Leaderboard,2024,saltlux/luxia-21.4b-alignment-v1.0,23.45,23.45,1,False,True
4105,Open LLM Leaderboard,2024,saltlux/luxia-21.4b-alignment-v1.2,24.58,24.58,1,False,True
4106,Open LLM Leaderboard,2024,sam-paech/Darkest-muse-v1,33.45,33.45,1,False,True
4107,Open LLM Leaderboard,2024,sam-paech/Delirium-v1,33.09,33.09,1,False,True
4108,Open LLM Leaderboard,2024,sam-paech/Quill-v1,33.06,33.06,1,False,True
4110,Open LLM Leaderboard,2024,schnapss/testmerge-7b,20.91,20.91,1,False,True
4111,Open LLM Leaderboard,2024,sci-m-wang/Mistral-7B-Instruct-sa-v0.1,12.26,12.26,1,False,True
