dataset,source_domain,indicator_a,indicator_b,pair_n,mean_abs_gap,spearman_rho,a1_macro_rank
a2,arxiv,fineweb_edu,rps_doc_frac_chars_top_2gram,17523,0.18706675100870326,-0.1727589048379853,160
a2,arxiv,fineweb_edu,rps_doc_frac_chars_top_3gram,17523,0.22507950298958457,-0.04851481009045657,155
a2,arxiv,fineweb_edu,rps_lines_uppercase_letter_fraction,17523,0.3752468812907824,-0.07572483086038034,80
a2,arxiv,fineweb_edu,rps_lines_ending_with_terminal_punctution_mark,17523,0.5258571382595124,0.07642687442494439,71
a2,arxiv,fineweb_edu,rps_lines_numerical_chars_fraction,17523,0.4996933113174532,-0.05219027896061089,103
a2,arxiv,fineweb_edu,rps_doc_mean_word_length,17523,0.28832122242306113,0.17432202412653594,164
a2,arxiv,fluency_en,modernbert_cleanliness,17523,0.13270027165169748,0.24822008613878946,213
a2,arxiv,fluency_en,modernbert_readability,17523,0.1145571249236066,0.20831488000557216,215
a2,arxiv,fluency_en,modernbert_reasoning,17523,0.23711828851607877,0.21122876595715873,157
a2,arxiv,fluency_en,modernbert_professionalism,17523,0.2317397744948889,0.06562557711661841,118
a2,arxiv,fluency_en,dsir_books,17523,0.7233571511379281,0.04717347952944179,63
a2,arxiv,fluency_en,dsir_wiki,17523,0.7222695014142245,0.04863585439302655,60
a2,arxiv,fluency_en,dsir_math,17523,0.7167167585449775,0.047812640531451615,59
a2,arxiv,fluency_en,qurater,17523,0.20762429332578172,0.4287444069215011,212
a2,arxiv,fluency_en,ad_en,17523,0.19580268459772632,0.20484545191737005,178
a2,arxiv,fluency_en,rps_doc_word_count,17523,0.6551743191216934,-0.04071804159882507,86
a2,arxiv,fluency_en,rps_doc_num_sentences,17523,0.647144900952686,-0.003220608934085556,85
a2,arxiv,fluency_en,rps_doc_unigram_entropy,17523,0.20589544555668535,-0.054813430805417486,143
a2,arxiv,fluency_en,rps_doc_frac_unique_words,17523,0.7088428682303751,-0.070571271387179,46
a2,arxiv,fluency_en,rps_doc_frac_no_alph_words,17523,0.45155747144696806,0.11440603108731888,189
a2,arxiv,fluency_en,rps_doc_frac_chars_top_2gram,17523,0.15690516511595648,-0.11257782052094903,142
a2,arxiv,fluency_en,rps_doc_frac_chars_top_3gram,17523,0.15484255318438958,-0.023002503352600987,158
a2,arxiv,fluency_en,rps_lines_uppercase_letter_fraction,17523,0.28854469541317407,0.05987552695108114,174
a2,arxiv,fluency_en,rps_lines_ending_with_terminal_punctution_mark,17523,0.44375184502686243,-0.044172343498771444,162
a2,arxiv,fluency_en,rps_lines_numerical_chars_fraction,17523,0.4238112057888836,0.06594009720793745,132
a2,arxiv,fluency_en,rps_doc_mean_word_length,17523,0.2355469126111995,0.16631028924823799,188
a2,arxiv,modernbert_cleanliness,modernbert_readability,17523,0.08717065041018508,0.11388658367300801,224
a2,arxiv,modernbert_cleanliness,modernbert_reasoning,17523,0.12154540645363986,0.2943994268281423,214
a2,arxiv,modernbert_cleanliness,modernbert_professionalism,17523,0.11728140297041195,0.3722996080707514,161
a2,arxiv,modernbert_cleanliness,dsir_books,17523,0.8395762032129422,0.029380742594277146,32
a2,arxiv,modernbert_cleanliness,dsir_wiki,17523,0.8384925916432973,0.02795672901588912,31
a2,arxiv,modernbert_cleanliness,dsir_math,17523,0.8329559958705381,0.05616163375034614,29
a2,arxiv,modernbert_cleanliness,qurater,17523,0.1022489807377926,0.22966540650930764,217
a2,arxiv,modernbert_cleanliness,ad_en,17523,0.2165591326492658,0.2460701003356002,152
a2,arxiv,modernbert_cleanliness,rps_doc_word_count,17523,0.7703103109425947,0.14234229893100878,57
a2,arxiv,modernbert_cleanliness,rps_doc_num_sentences,17523,0.7618592711495972,0.21748111298389908,61
a2,arxiv,modernbert_cleanliness,rps_doc_unigram_entropy,17523,0.09996448846744287,-0.14986275645562688,204
a2,arxiv,modernbert_cleanliness,rps_doc_frac_unique_words,17523,0.8249607086879206,0.11828922092230698,20
a2,arxiv,modernbert_cleanliness,rps_doc_frac_no_alph_words,17523,0.5580902349008171,-0.10186765738289995,165
a2,arxiv,modernbert_cleanliness,rps_doc_frac_chars_top_2gram,17523,0.13206141811698122,-0.05138897761673794,186
a2,arxiv,modernbert_cleanliness,rps_doc_frac_chars_top_3gram,17523,0.20296498242929287,-0.06346306108137298,183
a2,arxiv,modernbert_cleanliness,rps_lines_uppercase_letter_fraction,17523,0.380960017673611,0.0634709730569281,91
a2,arxiv,modernbert_cleanliness,rps_lines_ending_with_terminal_punctution_mark,17523,0.5500393951452651,-0.12059365871073546,177
a2,arxiv,modernbert_cleanliness,rps_lines_numerical_chars_fraction,17523,0.5054602009140524,0.11721185236934681,108
a2,arxiv,modernbert_cleanliness,rps_doc_mean_word_length,17523,0.28272942279940594,0.07314025058420522,190
a2,arxiv,modernbert_readability,modernbert_reasoning,17523,0.18192618234068925,-0.10631455784183749,194
a2,arxiv,modernbert_readability,modernbert_professionalism,17523,0.177565967510786,-0.43123128173914815,133
a2,arxiv,modernbert_readability,dsir_books,17523,0.779086438536584,0.3816184197162981,21
a2,arxiv,modernbert_readability,dsir_wiki,17523,0.777983185943199,0.3867031715254825,24
a2,arxiv,modernbert_readability,dsir_math,17523,0.7723967372421707,0.35201298522083196,17
a2,arxiv,modernbert_readability,qurater,17523,0.15785675560167395,0.28671208222557754,221
a2,arxiv,modernbert_readability,ad_en,17523,0.2320141783554606,-0.32962974511817367,138
a2,arxiv,modernbert_readability,rps_doc_word_count,17523,0.7109381933100382,0.05685519405309726,50
a2,arxiv,modernbert_readability,rps_doc_num_sentences,17523,0.7025620958095429,0.0011225100645939267,54
a2,arxiv,modernbert_readability,rps_doc_unigram_entropy,17523,0.15603781805304567,-0.029809624921009702,209
a2,arxiv,modernbert_readability,rps_doc_frac_unique_words,17523,0.7645318848810886,0.10545141868116899,12
a2,arxiv,modernbert_readability,rps_doc_frac_no_alph_words,17523,0.4975529574054269,0.5528703434032723,182
a2,arxiv,modernbert_readability,rps_doc_frac_chars_top_2gram,17523,0.1338273760978248,-0.08407280598019186,187
a2,arxiv,modernbert_readability,rps_doc_frac_chars_top_3gram,17523,0.1562255595190008,0.02726308563491521,184
a2,arxiv,modernbert_readability,rps_lines_uppercase_letter_fraction,17523,0.3308825840103848,-0.35566004404066154,115
a2,arxiv,modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,17523,0.4895911697267744,0.32079493441602003,154
a2,arxiv,modernbert_readability,rps_lines_numerical_chars_fraction,17523,0.46036249732684364,-0.005159709097914094,93
a2,arxiv,modernbert_readability,rps_doc_mean_word_length,17523,0.25410521282044213,0.08861003500819535,200
a2,arxiv,modernbert_reasoning,modernbert_professionalism,17523,0.012528986390238462,0.6228886478221901,220
a2,arxiv,modernbert_reasoning,dsir_books,17523,0.9601037701086577,-0.39009021025412915,6
a2,arxiv,modernbert_reasoning,dsir_wiki,17523,0.9590190828652999,-0.393463538342009,5
a2,arxiv,modernbert_reasoning,dsir_math,17523,0.9534261099547798,-0.36768549338084666,7
a2,arxiv,modernbert_reasoning,qurater,17523,0.042030094683684883,0.32220920875885356,211
a2,arxiv,modernbert_reasoning,ad_en,17523,0.3068914010479463,0.18451816952056002,123
a2,arxiv,modernbert_reasoning,rps_doc_word_count,17523,0.8882192678551931,-0.35907338036284814,41
a2,arxiv,modernbert_reasoning,rps_doc_num_sentences,17523,0.8804074554551617,-0.22970142045313405,39
a2,arxiv,modernbert_reasoning,rps_doc_unigram_entropy,17523,0.03928317225186582,0.2264726657112092,222
a2,arxiv,modernbert_reasoning,rps_doc_frac_unique_words,17523,0.9451070814434516,-0.355003770982815,8
a2,arxiv,modernbert_reasoning,rps_doc_frac_no_alph_words,17523,0.6763390027108818,-0.12814315122133532,77
a2,arxiv,modernbert_reasoning,rps_doc_frac_chars_top_2gram,17523,0.22247004511302135,0.12389399275646763,193
a2,arxiv,modernbert_reasoning,rps_doc_frac_chars_top_3gram,17523,0.31680052774792355,0.08640821571120538,172
a2,arxiv,modernbert_reasoning,rps_lines_uppercase_letter_fraction,17523,0.4945783717794044,0.10203948066277164,47
a2,arxiv,modernbert_reasoning,rps_lines_ending_with_terminal_punctution_mark,17523,0.6686094258911137,-0.05235993033908588,79
a2,arxiv,modernbert_reasoning,rps_lines_numerical_chars_fraction,17523,0.6134858707785137,0.2091284581002967,84
a2,arxiv,modernbert_reasoning,rps_doc_mean_word_length,17523,0.38042634953034093,-0.007695446485974044,150
a2,arxiv,modernbert_professionalism,dsir_books,17523,0.9542518524136557,-0.4987384156096676,15
a2,arxiv,modernbert_professionalism,dsir_wiki,17523,0.9531339675998916,-0.502941795242945,13
a2,arxiv,modernbert_professionalism,dsir_math,17523,0.947430359734583,-0.4545977185080098,18
a2,arxiv,modernbert_professionalism,qurater,17523,0.04214942177852188,0.11766517283198503,192
a2,arxiv,modernbert_professionalism,ad_en,17523,0.30028022640494323,0.39725520050639,173
a2,arxiv,modernbert_professionalism,rps_doc_word_count,17523,0.8837947034104923,-0.1449020401239791,52
a2,arxiv,modernbert_professionalism,rps_doc_num_sentences,17523,0.8755559896253359,-0.03831114428206299,48
a2,arxiv,modernbert_professionalism,rps_doc_unigram_entropy,17523,0.03954343551647504,0.1139670861916136,141
a2,arxiv,modernbert_professionalism,rps_doc_frac_unique_words,17523,0.9388949671296072,-0.15677702130818513,34
a2,arxiv,modernbert_professionalism,rps_doc_frac_no_alph_words,17523,0.6710740534292402,-0.51739787413647,40
a2,arxiv,modernbert_professionalism,rps_doc_frac_chars_top_2gram,17523,0.21709311252856967,0.1198981596905907,151
a2,arxiv,modernbert_professionalism,rps_doc_frac_chars_top_3gram,17523,0.31154932277355707,-0.02311089606579252,145
a2,arxiv,modernbert_professionalism,rps_lines_uppercase_letter_fraction,17523,0.4911958791749241,0.2789664690337975,49
a2,arxiv,modernbert_professionalism,rps_lines_ending_with_terminal_punctution_mark,17523,0.6633497524168618,-0.25446111536234434,35
a2,arxiv,modernbert_professionalism,rps_lines_numerical_chars_fraction,17523,0.6088943462222804,0.09684508532477414,87
a2,arxiv,modernbert_professionalism,rps_doc_mean_word_length,17523,0.3763658181724424,-0.20681363557508542,90
a2,arxiv,dsir_books,dsir_wiki,17523,0.0011636955043048077,0.9993242236232139,231
a2,arxiv,dsir_books,dsir_math,17523,0.006903240742828665,0.992604214759867,229
a2,arxiv,dsir_books,qurater,17523,0.9227777045040773,0.009904054117472584,28
a2,arxiv,dsir_books,ad_en,17523,0.6550614547434916,-0.20095282134561826,96
a2,arxiv,dsir_books,rps_doc_word_count,17523,0.07243249705213163,0.778361314629894,198
a2,arxiv,dsir_books,rps_doc_num_sentences,17523,0.08034391069869624,0.7054984785383922,206
a2,arxiv,dsir_books,rps_doc_unigram_entropy,17523,0.9252563175365507,-0.6092640064938322,3
a2,arxiv,dsir_books,rps_doc_frac_unique_words,17523,0.01985031419249839,0.6623878715560589,226
a2,arxiv,dsir_books,rps_doc_frac_no_alph_words,17523,0.28442562398258797,0.6260492609388913,134
a2,arxiv,dsir_books,rps_doc_frac_chars_top_2gram,17523,0.7394142852926284,-0.27713968816412554,11
a2,arxiv,dsir_books,rps_doc_frac_chars_top_3gram,17523,0.6445246947501212,-0.16705764375140386,45
a2,arxiv,dsir_books,rps_lines_uppercase_letter_fraction,17523,0.46858286627023354,-0.24518460100177622,130
a2,arxiv,dsir_books,rps_lines_ending_with_terminal_punctution_mark,17523,0.292224788671804,0.22073380063985212,114
a2,arxiv,dsir_books,rps_lines_numerical_chars_fraction,17523,0.3512077760864265,0.09931915781555835,111
a2,arxiv,dsir_books,rps_doc_mean_word_length,17523,0.5808381643356779,0.22245336384655673,69
a2,arxiv,dsir_wiki,dsir_math,17523,0.005796564456282812,0.9924185267931478,230
a2,arxiv,dsir_wiki,qurater,17523,0.9216690286291396,0.011447824272129864,27
a2,arxiv,dsir_wiki,ad_en,17523,0.6539417884566386,-0.20279646891153377,95
a2,arxiv,dsir_wiki,rps_doc_word_count,17523,0.07133865668947083,0.7754703619266066,199
a2,arxiv,dsir_wiki,rps_doc_num_sentences,17523,0.07924801862885332,0.7006344574601853,208
a2,arxiv,dsir_wiki,rps_doc_unigram_entropy,17523,0.9241884620004118,-0.6067223520162328,2
a2,arxiv,dsir_wiki,rps_doc_frac_unique_words,17523,0.019355946673768748,0.6616060907163812,227
a2,arxiv,dsir_wiki,rps_doc_frac_no_alph_words,17523,0.28335551322915065,0.6286132393446798,131
a2,arxiv,dsir_wiki,rps_doc_frac_chars_top_2gram,17523,0.7383346141614825,-0.2797657621665394,10
a2,arxiv,dsir_wiki,rps_doc_frac_chars_top_3gram,17523,0.6434726365880702,-0.16588027746968245,44
a2,arxiv,dsir_wiki,rps_lines_uppercase_letter_fraction,17523,0.46763101699188825,-0.2460768916195078,129
a2,arxiv,dsir_wiki,rps_lines_ending_with_terminal_punctution_mark,17523,0.29118607395027835,0.22112042867055937,109
a2,arxiv,dsir_wiki,rps_lines_numerical_chars_fraction,17523,0.35041971459226373,0.09406567530998923,107
a2,arxiv,dsir_wiki,rps_doc_mean_word_length,17523,0.5797644488405121,0.22439042744543283,68
a2,arxiv,dsir_math,qurater,17523,0.9160289632743364,0.012545410093694153,22
a2,arxiv,dsir_math,ad_en,17523,0.648265698766025,-0.17585312817270368,97
a2,arxiv,dsir_math,rps_doc_word_count,17523,0.06575207460560367,0.7998668097862153,197
a2,arxiv,dsir_math,rps_doc_num_sentences,17523,0.07365104678027401,0.7335596028845464,207
a2,arxiv,dsir_math,rps_doc_unigram_entropy,17523,0.9186750216791976,-0.6093123276539539,1
a2,arxiv,dsir_math,rps_doc_frac_unique_words,17523,0.017150460626378292,0.6891104903063641,228
a2,arxiv,dsir_math,rps_doc_frac_no_alph_words,17523,0.27794424645645677,0.5947084340909521,121
a2,arxiv,dsir_math,rps_doc_frac_chars_top_2gram,17523,0.7327619293107869,-0.2680676005818024,9
a2,arxiv,dsir_math,rps_doc_frac_chars_top_3gram,17523,0.6380095752432772,-0.16437118191728126,43
a2,arxiv,dsir_math,rps_lines_uppercase_letter_fraction,17523,0.46255612990414685,-0.2224241931979048,124
a2,arxiv,dsir_math,rps_lines_ending_with_terminal_punctution_mark,17523,0.28596232297354224,0.198966699896257,99
a2,arxiv,dsir_math,rps_lines_numerical_chars_fraction,17523,0.3462118516588641,0.09955282212612021,106
a2,arxiv,dsir_math,rps_doc_mean_word_length,17523,0.5742824149129351,0.22283434777146316,65
a2,arxiv,qurater,ad_en,17523,0.283462720678771,-0.03502326575070723,148
a2,arxiv,qurater,rps_doc_word_count,17523,0.8544545106312021,-0.09949409755418316,51
a2,arxiv,qurater,rps_doc_num_sentences,17523,0.8460610753925866,-0.058535807828151265,55
a2,arxiv,qurater,rps_doc_unigram_entropy,17523,0.05560747193616461,0.032599037948919975,191
a2,arxiv,qurater,rps_doc_frac_unique_words,17523,0.9080192410294865,-0.10097977241612942,14
a2,arxiv,qurater,rps_doc_frac_no_alph_words,17523,0.6423200117649409,0.14093657441914131,153
a2,arxiv,qurater,rps_doc_frac_chars_top_2gram,17523,0.20820243539002758,-0.031177229800397274,171
a2,arxiv,qurater,rps_doc_frac_chars_top_3gram,17523,0.29469508530769845,0.02255792605027316,159
a2,arxiv,qurater,rps_lines_uppercase_letter_fraction,17523,0.47041461900320103,-0.09578056488143807,102
a2,arxiv,qurater,rps_lines_ending_with_terminal_punctution_mark,17523,0.6344686018175504,0.15559835671212827,113
a2,arxiv,qurater,rps_lines_numerical_chars_fraction,17523,0.5845743871108255,0.05231223015568474,100
a2,arxiv,qurater,rps_doc_mean_word_length,17523,0.3565850964336832,0.10842707659070774,176
a2,arxiv,ad_en,rps_doc_word_count,17523,0.588932220909183,0.026847335268663036,81
a2,arxiv,ad_en,rps_doc_num_sentences,17523,0.5807398365529403,0.06999913223343188,75
a2,arxiv,ad_en,rps_doc_unigram_entropy,17523,0.2805183510279025,-0.09654228399265663,56
a2,arxiv,ad_en,rps_doc_frac_unique_words,17523,0.6399738770051941,-0.026372227727691433,82
a2,arxiv,ad_en,rps_doc_frac_no_alph_words,17523,0.43255090761528175,-0.3812410174503183,73
a2,arxiv,ad_en,rps_doc_frac_chars_top_2gram,17523,0.22248377115739026,-0.03357109186617576,110
a2,arxiv,ad_en,rps_doc_frac_chars_top_3gram,17523,0.2213360186044596,-0.07182107940868501,144
a2,arxiv,ad_en,rps_lines_uppercase_letter_fraction,17523,0.2703324810331538,0.2266090508827033,74
a2,arxiv,ad_en,rps_lines_ending_with_terminal_punctution_mark,17523,0.4233532813453481,-0.21132783140517497,62
a2,arxiv,ad_en,rps_lines_numerical_chars_fraction,17523,0.41524433738875993,0.000677580683274512,88
a2,arxiv,ad_en,rps_doc_mean_word_length,17523,0.27342427824833876,0.009651436209235507,122
a2,arxiv,rps_doc_word_count,rps_doc_num_sentences,17523,0.021356210467531313,0.9065569752913841,225
a2,arxiv,rps_doc_word_count,rps_doc_unigram_entropy,17523,0.8544932814948493,-0.709340661941281,16
a2,arxiv,rps_doc_word_count,rps_doc_frac_unique_words,17523,0.0580113398320495,0.839342124464719,203
a2,arxiv,rps_doc_word_count,rps_doc_frac_no_alph_words,17523,0.2240131312242389,0.15114819866077855,117
a2,arxiv,rps_doc_word_count,rps_doc_frac_chars_top_2gram,17523,0.6714594869735767,-0.19877829148635726,36
a2,arxiv,rps_doc_word_count,rps_doc_frac_chars_top_3gram,17523,0.5788331831728043,-0.28937743902411783,37
a2,arxiv,rps_doc_word_count,rps_lines_uppercase_letter_fraction,17523,0.4040299912076329,-0.036244963677245744,166
a2,arxiv,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,17523,0.23763404841466082,-0.003376537641857789,83
a2,arxiv,rps_doc_word_count,rps_lines_numerical_chars_fraction,17523,0.3110710341553021,0.010180155272452557,136
a2,arxiv,rps_doc_word_count,rps_doc_mean_word_length,17523,0.5160005917794424,-0.019460218275380785,94
a2,arxiv,rps_doc_num_sentences,rps_doc_unigram_entropy,17523,0.8467856253348799,-0.7172862788983723,30
a2,arxiv,rps_doc_num_sentences,rps_doc_frac_unique_words,17523,0.06749123918603593,0.7069890886206072,205
a2,arxiv,rps_doc_num_sentences,rps_doc_frac_no_alph_words,17523,0.21959648179109567,0.18541097023892794,139
a2,arxiv,rps_doc_num_sentences,rps_doc_frac_chars_top_2gram,17523,0.6637809121155677,-0.20212193649344354,38
a2,arxiv,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,17523,0.571201579747571,-0.27791641504361364,42
a2,arxiv,rps_doc_num_sentences,rps_lines_uppercase_letter_fraction,17523,0.39799256743341294,-0.00998755742889247,169
a2,arxiv,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,17523,0.23589528853890088,-0.018413109881686436,98
a2,arxiv,rps_doc_num_sentences,rps_lines_numerical_chars_fraction,17523,0.300468861145099,0.2002151009143566,140
a2,arxiv,rps_doc_num_sentences,rps_doc_mean_word_length,17523,0.5090265062252535,0.030025418579961313,112
a2,arxiv,rps_doc_unigram_entropy,rps_doc_frac_unique_words,17523,0.9104456304246642,-0.29958242994408696,4
a2,arxiv,rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,17523,0.641684771770521,-0.21757587282640967,89
a2,arxiv,rps_doc_unigram_entropy,rps_doc_frac_chars_top_2gram,17523,0.18772824266617932,0.41835080187068635,216
a2,arxiv,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,17523,0.281546045053628,0.4581210202530795,181
a2,arxiv,rps_doc_unigram_entropy,rps_lines_uppercase_letter_fraction,17523,0.4600268011965097,0.07433989629720834,64
a2,arxiv,rps_doc_unigram_entropy,rps_lines_ending_with_terminal_punctution_mark,17523,0.6337666528521989,-0.0778896044734055,78
a2,arxiv,rps_doc_unigram_entropy,rps_lines_numerical_chars_fraction,17523,0.5818455554943663,-0.17509032714805406,67
a2,arxiv,rps_doc_unigram_entropy,rps_doc_mean_word_length,17523,0.3511206709323277,-0.1877332556334928,147
a2,arxiv,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,17523,0.27220109387273655,0.11347158206536187,92
a2,arxiv,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,17523,0.7245576579273182,-0.044807076153182065,33
a2,arxiv,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,17523,0.630168843352746,-0.07307708464650184,58
a2,arxiv,rps_doc_frac_unique_words,rps_lines_uppercase_letter_fraction,17523,0.45481466307945073,0.006819342611223301,126
a2,arxiv,rps_doc_frac_unique_words,rps_lines_ending_with_terminal_punctution_mark,17523,0.28093736286970455,-0.06621145791731033,72
a2,arxiv,rps_doc_frac_unique_words,rps_lines_numerical_chars_fraction,17523,0.3453147152510958,-0.10830735774527753,105
a2,arxiv,rps_doc_frac_unique_words,rps_doc_mean_word_length,17523,0.568493506791026,-0.17087803476149674,53
a2,arxiv,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,17523,0.46370070300866634,-0.1907941537267491,127
a2,arxiv,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_3gram,17523,0.37282958498109636,0.026637206706213102,163
a2,arxiv,rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,17523,0.28046496730495746,-0.3613883493174167,168
a2,arxiv,rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,17523,0.14094657252501572,0.3729056395801833,219
a2,arxiv,rps_doc_frac_no_alph_words,rps_lines_numerical_chars_fraction,17523,0.22473743799378185,0.37172763259234376,179
a2,arxiv,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,17523,0.3287817490400109,0.1679679356865891,201
a2,arxiv,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,17523,0.13460310224196237,0.3651396442511896,223
a2,arxiv,rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,17523,0.3034256255551998,-0.03113016363076911,76
a2,arxiv,rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,17523,0.45660982760009594,0.03982720228570626,125
a2,arxiv,rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,17523,0.4374131053644622,0.00039827704571548895,116
a2,arxiv,rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,17523,0.26591077035323535,-0.21854747168657818,135
a2,arxiv,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,17523,0.22879727719895207,-0.02345003393932683,101
a2,arxiv,rps_doc_frac_chars_top_3gram,rps_lines_ending_with_terminal_punctution_mark,17523,0.36590978320263234,0.03612354874751656,167
a2,arxiv,rps_doc_frac_chars_top_3gram,rps_lines_numerical_chars_fraction,17523,0.37178181217279727,0.009713414974424685,149
a2,arxiv,rps_doc_frac_chars_top_3gram,rps_doc_mean_word_length,17523,0.2223659905770418,-0.05665246628894837,156
a2,arxiv,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,17523,0.319070245560444,-0.8195907501488249,119
a2,arxiv,rps_lines_uppercase_letter_fraction,rps_lines_numerical_chars_fraction,17523,0.3232205645930515,-0.0641938367309249,137
a2,arxiv,rps_lines_uppercase_letter_fraction,rps_doc_mean_word_length,17523,0.27124262301695645,-0.07184331525396227,128
a2,arxiv,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,17523,0.2590383057356698,0.1495354288685229,146
a2,arxiv,rps_lines_ending_with_terminal_punctution_mark,rps_doc_mean_word_length,17523,0.3281940330889614,0.08414130933723252,175
a2,arxiv,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length,17523,0.3612754958396666,0.05019299951448399,120
a3,github,fineweb_edu,fluency_en,203752,0.2497930311993726,0.22566413083054124,185
a3,github,fineweb_edu,modernbert_cleanliness,203752,0.3211863896258629,0.09647209484614255,195
a3,github,fineweb_edu,modernbert_readability,203752,0.26123028696237416,0.2986932328747061,196
a3,github,fineweb_edu,modernbert_reasoning,203752,0.24101277688441658,0.4611345181101861,210
a3,github,fineweb_edu,modernbert_professionalism,203751,0.3617388461077024,0.33628581430856996,202
a3,github,fineweb_edu,dsir_books,203752,0.40855317082768033,-0.45660835814920797,25
a3,github,fineweb_edu,dsir_wiki,203752,0.4079975126270508,-0.4570106105063973,23
a3,github,fineweb_edu,dsir_math,203752,0.4059844495529007,-0.4554694443916246,26
a3,github,fineweb_edu,qurater,203752,0.22189741722309894,0.299292979728706,218
a3,github,fineweb_edu,ad_en,203752,0.27056721082396556,-0.05796162047515157,170
a3,github,fineweb_edu,rps_doc_word_count,203752,0.2087815627938557,0.4622932606235596,70
a3,github,fineweb_edu,rps_doc_num_sentences,203752,0.26027811560796715,0.18331068629674072,66
a3,github,fineweb_edu,rps_doc_unigram_entropy,203752,0.25202888057255424,0.5001641106928071,180
a3,github,fineweb_edu,rps_doc_frac_unique_words,203752,0.40647988016917763,-0.40895972701435535,19
a3,github,fineweb_edu,rps_doc_frac_no_alph_words,203752,0.33354662040237804,-0.22458218704917987,104
a3,github,fineweb_edu,rps_doc_frac_chars_top_2gram,203752,0.35547587705885386,-0.14393717327561542,160
a3,github,fineweb_edu,rps_doc_frac_chars_top_3gram,203752,0.35099256635083387,-0.2472220350896216,155
a3,github,fineweb_edu,rps_lines_uppercase_letter_fraction,203752,0.22264211762748007,0.18822276075935196,80
a3,github,fineweb_edu,rps_lines_ending_with_terminal_punctution_mark,203752,0.32794625966498264,-0.07592865228903625,71
a3,github,fineweb_edu,rps_lines_numerical_chars_fraction,203752,0.2690052856994371,0.17341617780227053,103
a3,github,fineweb_edu,rps_doc_mean_word_length,203752,0.3748103901277935,0.21891118093058992,164
a3,github,fluency_en,modernbert_cleanliness,203752,0.18934001940562092,0.24706937444131305,213
a3,github,fluency_en,modernbert_readability,203752,0.19311820230585527,0.21078548157614996,215
a3,github,fluency_en,modernbert_reasoning,203752,0.24686739108668646,0.26637420473948414,157
a3,github,fluency_en,modernbert_professionalism,203751,0.5072080826457619,0.22667649862921188,118
a3,github,fluency_en,dsir_books,203752,0.3661655061198531,-0.10087437144509911,63
a3,github,fluency_en,dsir_wiki,203752,0.3671067402007452,-0.10123388573766853,60
a3,github,fluency_en,dsir_math,203752,0.37164723403435845,-0.09356056971751521,59
a3,github,fluency_en,qurater,203752,0.20543506303750494,0.3104148423058514,212
a3,github,fluency_en,ad_en,203752,0.2754108744071277,0.3757875684589681,178
a3,github,fluency_en,rps_doc_word_count,203752,0.2509354941084718,0.21972100807648878,86
a3,github,fluency_en,rps_doc_num_sentences,203752,0.2803850008661816,0.05207873566254895,85
a3,github,fluency_en,rps_doc_unigram_entropy,203752,0.2417809144456564,0.09514939296314143,143
a3,github,fluency_en,rps_doc_frac_unique_words,203752,0.4136071152758893,-0.2263916631246156,46
a3,github,fluency_en,rps_doc_frac_no_alph_words,203752,0.20774572013648016,-0.06445181103231623,189
a3,github,fluency_en,rps_doc_frac_chars_top_2gram,203752,0.37320685505270895,-0.1254386156385469,142
a3,github,fluency_en,rps_doc_frac_chars_top_3gram,203752,0.350841534888823,-0.13930000544198023,158
a3,github,fluency_en,rps_lines_uppercase_letter_fraction,203752,0.24327162022496981,0.03252331124953943,174
a3,github,fluency_en,rps_lines_ending_with_terminal_punctution_mark,203752,0.20705109386566856,-0.07206538087655075,162
a3,github,fluency_en,rps_lines_numerical_chars_fraction,203752,0.3217609776873865,0.05402676379714936,132
a3,github,fluency_en,rps_doc_mean_word_length,203752,0.2506499018620511,0.10542282657390353,188
a3,github,modernbert_cleanliness,modernbert_readability,203752,0.14229805941987853,0.6260861809826764,224
a3,github,modernbert_cleanliness,modernbert_reasoning,203752,0.2511321873772641,0.2645477912920236,214
a3,github,modernbert_cleanliness,modernbert_professionalism,203751,0.6206438929129839,-0.0032337313340698795,161
