source_row_1based,Source,Year,Model,Average,Average_numeric,duplicate_group_rows,conflicting_duplicate_metrics,kept_for_summary
3873,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-SLiC-HF-v0.2,23.73,23.73,1,False,True
3874,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-SimPO,23.66,23.66,1,False,True
3875,Open LLM Leaderboard,2024,princeton-nlp/Llama-3-Instruct-8B-SimPO-v0.2,24.75,24.75,1,False,True
3876,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-CPO,17.40,17.4,1,False,True
3877,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-DPO,16.31,16.31,1,False,True
3878,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-IPO,17.27,17.27,1,False,True
3879,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-KTO,19.01,19.01,1,False,True
3880,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-RDPO,16.49,16.49,1,False,True
3881,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-RRHF,16.18,16.18,1,False,True
3882,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-SLiC-HF,19.01,19.01,1,False,True
3883,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Base-SFT-SimPO,17.03,17.03,1,False,True
3884,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-CPO,15.54,15.54,1,False,True
3885,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-DPO,16.56,16.56,1,False,True
3886,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-IPO,17.72,17.72,1,False,True
3887,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-KTO,16.70,16.7,1,False,True
3888,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-ORPO,16.09,16.09,1,False,True
3889,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-RDPO,16.43,16.43,1,False,True
3890,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-RRHF,16.89,16.89,1,False,True
3891,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-SLiC-HF,16.39,16.39,1,False,True
3892,Open LLM Leaderboard,2024,princeton-nlp/Mistral-7B-Instruct-SimPO,17.61,17.61,1,False,True
3893,Open LLM Leaderboard,2024,princeton-nlp/Sheared-LLaMA-1.3B,5.58,5.58,1,False,True
3894,Open LLM Leaderboard,2024,princeton-nlp/Sheared-LLaMA-2.7B,6.44,6.44,1,False,True
3895,Open LLM Leaderboard,2024,princeton-nlp/gemma-2-9b-it-DPO,20.82,20.82,1,False,True
3896,Open LLM Leaderboard,2024,princeton-nlp/gemma-2-9b-it-SimPO,22.34,22.34,1,False,True
3897,Open LLM Leaderboard,2025,prithivMLmods/Bellatrix-1.5B-xElite,12.23,12.23,1,False,True
3898,Open LLM Leaderboard,2025,prithivMLmods/Bellatrix-Tiny-1.5B-R1,14.32,14.32,1,False,True
3899,Open LLM Leaderboard,2025,prithivMLmods/Bellatrix-Tiny-1B-v2,6.03,6.03,1,False,True
3900,Open LLM Leaderboard,2025,prithivMLmods/Blaze-14B-xElite,29.12,29.12,1,False,True
3901,Open LLM Leaderboard,2025,prithivMLmods/COCO-7B-Instruct-1M,28.95,28.95,1,False,True
3902,Open LLM Leaderboard,2025,prithivMLmods/Calcium-Opus-14B-Elite,40.08,40.08,2,True,False
3903,Open LLM Leaderboard,2025,prithivMLmods/Calcium-Opus-14B-Elite,38.25,38.25,2,True,False
3904,Open LLM Leaderboard,2025,prithivMLmods/Calcium-Opus-14B-Elite-1M,37.62,37.62,1,False,True
3905,Open LLM Leaderboard,2025,prithivMLmods/Calcium-Opus-14B-Elite-Stock,39.74,39.74,1,False,True
3906,Open LLM Leaderboard,2025,prithivMLmods/Calcium-Opus-14B-Elite2,40.25,40.25,1,False,True
3907,Open LLM Leaderboard,2025,prithivMLmods/Calcium-Opus-14B-Elite2-R1,38.56,38.56,1,False,True
3908,Open LLM Leaderboard,2025,prithivMLmods/Calcium-Opus-14B-Elite3,38.80,38.8,1,False,True
3909,Open LLM Leaderboard,2025,prithivMLmods/Calcium-Opus-14B-Elite4,36.74,36.74,1,False,True
3910,Open LLM Leaderboard,2025,prithivMLmods/Calcium-Opus-14B-Merge,38.01,38.01,1,False,True
3911,Open LLM Leaderboard,2025,prithivMLmods/Calcium-Opus-20B-v1,31.04,31.04,1,False,True
3912,Open LLM Leaderboard,2025,prithivMLmods/Codepy-Deepthink-3B,17.43,17.43,1,False,True
3913,Open LLM Leaderboard,2025,prithivMLmods/Coma-II-14B,39.45,39.45,1,False,True
3914,Open LLM Leaderboard,2025,prithivMLmods/Condor-Opus-14B-Exp,37.62,37.62,1,False,True
3915,Open LLM Leaderboard,2025,prithivMLmods/Cygnus-II-14B,40.53,40.53,1,False,True
3916,Open LLM Leaderboard,2025,prithivMLmods/Deepthink-Llama-3-8B-Preview,20.96,20.96,1,False,True
3917,Open LLM Leaderboard,2025,prithivMLmods/Deepthink-Reasoning-14B,37.77,37.77,1,False,True
3918,Open LLM Leaderboard,2025,prithivMLmods/Deepthink-Reasoning-7B,29.12,29.12,1,False,True
3919,Open LLM Leaderboard,2025,prithivMLmods/Dinobot-Opus-14B-Exp,41.77,41.77,1,False,True
3920,Open LLM Leaderboard,2025,prithivMLmods/Elita-0.1-Distilled-R1-abliterated,17.40,17.4,1,False,True
3921,Open LLM Leaderboard,2025,prithivMLmods/Elita-1,36.55,36.55,1,False,True
3922,Open LLM Leaderboard,2025,prithivMLmods/Epimetheus-14B-Axo,39.08,39.08,1,False,True
3923,Open LLM Leaderboard,2025,prithivMLmods/Equuleus-Opus-14B-Exp,42.20,42.2,1,False,True
3924,Open LLM Leaderboard,2025,prithivMLmods/Eridanus-Opus-14B-r999,40.11,40.11,1,False,True
3925,Open LLM Leaderboard,2025,prithivMLmods/Evac-Opus-14B-Exp,39.32,39.32,1,False,True
3926,Open LLM Leaderboard,2025,prithivMLmods/FastThink-0.5B-Tiny,7.52,7.52,1,False,True
3927,Open LLM Leaderboard,2025,prithivMLmods/GWQ-9B-Preview,30.15,30.15,1,False,True
3928,Open LLM Leaderboard,2025,prithivMLmods/GWQ-9B-Preview2,30.05,30.05,1,False,True
3929,Open LLM Leaderboard,2025,prithivMLmods/GWQ2b,16.43,16.43,1,False,True
3930,Open LLM Leaderboard,2025,prithivMLmods/Gaea-Opus-14B-Exp,40.11,40.11,1,False,True
3931,Open LLM Leaderboard,2025,prithivMLmods/Galactic-Qwen-14B-Exp1,39.47,39.47,1,False,True
3932,Open LLM Leaderboard,2025,prithivMLmods/Galactic-Qwen-14B-Exp2,43.56,43.56,1,False,True
3933,Open LLM Leaderboard,2025,prithivMLmods/Gauss-Opus-14B-R999,38.80,38.8,1,False,True
3934,Open LLM Leaderboard,2025,prithivMLmods/Jolt-v0.1,37.19,37.19,1,False,True
3935,Open LLM Leaderboard,2025,prithivMLmods/Lacerta-Opus-14B-Elite8,38.07,38.07,1,False,True
3936,Open LLM Leaderboard,2025,prithivMLmods/Llama-3.1-5B-Instruct,4.21,4.21,1,False,True
3937,Open LLM Leaderboard,2025,prithivMLmods/Llama-3.1-8B-Open-SFT,21.04,21.04,1,False,True
3938,Open LLM Leaderboard,2025,prithivMLmods/Llama-3.2-3B-Math-Oct,17.44,17.44,1,False,True
3939,Open LLM Leaderboard,2025,prithivMLmods/Llama-3.2-6B-AlgoCode,9.30,9.3,1,False,True
3940,Open LLM Leaderboard,2025,prithivMLmods/Llama-8B-Distill-CoT,20.76,20.76,1,False,True
3941,Open LLM Leaderboard,2025,prithivMLmods/Llama-Deepsync-1B,10.27,10.27,1,False,True
3942,Open LLM Leaderboard,2025,prithivMLmods/Llama-Deepsync-3B,17.18,17.18,1,False,True
3943,Open LLM Leaderboard,2025,prithivMLmods/Llama-Express.1-Math,12.17,12.17,1,False,True
3944,Open LLM Leaderboard,2025,prithivMLmods/LwQ-10B-Instruct,20.97,20.97,1,False,True
3945,Open LLM Leaderboard,2025,prithivMLmods/LwQ-Reasoner-10B,26.99,26.99,1,False,True
3946,Open LLM Leaderboard,2025,prithivMLmods/Magellanic-Opus-14B-Exp,40.06,40.06,1,False,True
3947,Open LLM Leaderboard,2025,prithivMLmods/Magellanic-Qwen-25B-R999,4.98,4.98,1,False,True
3948,Open LLM Leaderboard,2025,prithivMLmods/Megatron-Corpus-14B-Exp,35.55,35.55,1,False,True
3949,Open LLM Leaderboard,2025,prithivMLmods/Megatron-Corpus-14B-Exp.v2,31.90,31.9,1,False,True
3950,Open LLM Leaderboard,2025,prithivMLmods/Megatron-Opus-14B-2.0,36.81,36.81,1,False,True
3951,Open LLM Leaderboard,2025,prithivMLmods/Megatron-Opus-14B-2.1,28.51,28.51,1,False,True
3952,Open LLM Leaderboard,2025,prithivMLmods/Megatron-Opus-14B-Exp,36.96,36.96,1,False,True
3953,Open LLM Leaderboard,2025,prithivMLmods/Megatron-Opus-14B-Stock,36.31,36.31,1,False,True
3954,Open LLM Leaderboard,2025,prithivMLmods/Megatron-Opus-7B-Exp,27.62,27.62,1,False,True
3955,Open LLM Leaderboard,2025,prithivMLmods/Messier-Opus-14B-Elite7,41.66,41.66,1,False,True
3956,Open LLM Leaderboard,2025,prithivMLmods/Omni-Reasoner-Merged,29.23,29.23,1,False,True
3957,Open LLM Leaderboard,2025,prithivMLmods/Omni-Reasoner3-Merged,18.43,18.43,1,False,True
3958,Open LLM Leaderboard,2025,prithivMLmods/Pegasus-Opus-14B-Exp,41.62,41.62,1,False,True
3959,Open LLM Leaderboard,2025,prithivMLmods/Phi-4-Empathetic,28.21,28.21,1,False,True
3960,Open LLM Leaderboard,2025,prithivMLmods/Phi-4-Math-IO,31.82,31.82,1,False,True
3961,Open LLM Leaderboard,2025,prithivMLmods/Phi-4-QwQ,31.26,31.26,1,False,True
3962,Open LLM Leaderboard,2025,prithivMLmods/Phi-4-Super,30.39,30.39,1,False,True
3963,Open LLM Leaderboard,2025,prithivMLmods/Phi-4-Super-1,30.23,30.23,1,False,True
3964,Open LLM Leaderboard,2025,prithivMLmods/Phi-4-Super-o1,30.23,30.23,1,False,True
3965,Open LLM Leaderboard,2025,prithivMLmods/Phi-4-o1,30.20,30.2,1,False,True
3966,Open LLM Leaderboard,2025,prithivMLmods/Phi4-Super,30.39,30.39,1,False,True
3967,Open LLM Leaderboard,2025,prithivMLmods/Porpoise-Opus-14B-Exp,41.77,41.77,1,False,True
3968,Open LLM Leaderboard,2025,prithivMLmods/Primal-Opus-14B-Optimus-v1,36.06,36.06,1,False,True
3969,Open LLM Leaderboard,2025,prithivMLmods/Primal-Opus-14B-Optimus-v2,40.91,40.91,1,False,True
3970,Open LLM Leaderboard,2025,prithivMLmods/QwQ-LCoT-14B-Conversational,35.68,35.68,1,False,True
3971,Open LLM Leaderboard,2025,prithivMLmods/QwQ-LCoT-3B-Instruct,24.02,24.02,1,False,True
3972,Open LLM Leaderboard,2025,prithivMLmods/QwQ-LCoT-7B-Instruct,30.86,30.86,1,False,True
3973,Open LLM Leaderboard,2025,prithivMLmods/QwQ-LCoT1-Merged,30.45,30.45,1,False,True
3974,Open LLM Leaderboard,2025,prithivMLmods/QwQ-LCoT2-7B-Instruct,30.32,30.32,1,False,True
3975,Open LLM Leaderboard,2025,prithivMLmods/QwQ-MathOct-7B,28.50,28.5,1,False,True
3976,Open LLM Leaderboard,2025,prithivMLmods/QwQ-R1-Distill-1.5B-CoT,13.93,13.93,1,False,True
3977,Open LLM Leaderboard,2025,prithivMLmods/QwQ-R1-Distill-7B-CoT,22.19,22.19,1,False,True
3978,Open LLM Leaderboard,2025,prithivMLmods/Qwen-7B-Distill-Reasoner,21.48,21.48,1,False,True
3979,Open LLM Leaderboard,2025,prithivMLmods/Qwen2.5-1.5B-DeepSeek-R1-Instruct,4.07,4.07,1,False,True
3980,Open LLM Leaderboard,2025,prithivMLmods/Qwen2.5-14B-DeepSeek-R1-1M,34.33,34.33,1,False,True
3981,Open LLM Leaderboard,2025,prithivMLmods/Qwen2.5-7B-DeepSeek-R1-1M,5.38,5.38,1,False,True
3982,Open LLM Leaderboard,2025,prithivMLmods/SmolLM2-CoT-360M,5.95,5.95,1,False,True
3983,Open LLM Leaderboard,2025,prithivMLmods/Sombrero-Opus-14B-Elite5,42.32,42.32,1,False,True
3984,Open LLM Leaderboard,2025,prithivMLmods/Sombrero-Opus-14B-Elite6,41.88,41.88,1,False,True
3985,Open LLM Leaderboard,2025,prithivMLmods/Sombrero-Opus-14B-Sm1,39.22,39.22,1,False,True
3986,Open LLM Leaderboard,2025,prithivMLmods/Sombrero-Opus-14B-Sm2,38.98,38.98,1,False,True
3987,Open LLM Leaderboard,2025,prithivMLmods/Sombrero-Opus-14B-Sm4,39.39,39.39,1,False,True
3988,Open LLM Leaderboard,2025,prithivMLmods/Sombrero-Opus-14B-Sm5,41.11,41.11,1,False,True
3989,Open LLM Leaderboard,2025,prithivMLmods/Sqweeks-7B-Instruct,23.92,23.92,1,False,True
3990,Open LLM Leaderboard,2025,prithivMLmods/Tadpole-Opus-14B-Exp,36.88,36.88,1,False,True
3991,Open LLM Leaderboard,2025,prithivMLmods/Taurus-Opus-7B,25.89,25.89,1,False,True
3992,Open LLM Leaderboard,2025,prithivMLmods/Triangulum-10B,28.30,28.3,1,False,True
3993,Open LLM Leaderboard,2025,prithivMLmods/Triangulum-5B,4.01,4.01,1,False,True
3994,Open LLM Leaderboard,2025,prithivMLmods/Triangulum-v2-10B,32.83,32.83,1,False,True
3995,Open LLM Leaderboard,2025,prithivMLmods/Tucana-Opus-14B-r999,39.75,39.75,1,False,True
3996,Open LLM Leaderboard,2025,prithivMLmods/Tulu-MathLingo-8B,21.80,21.8,1,False,True
3997,Open LLM Leaderboard,2025,prithivMLmods/Viper-Coder-7B-Elite14,3.49,3.49,1,False,True
3998,Open LLM Leaderboard,2025,prithivMLmods/Viper-Coder-Hybrid-v1.2,38.83,38.83,1,False,True
3999,Open LLM Leaderboard,2025,prithivMLmods/Viper-Coder-Hybrid-v1.3,40.41,40.41,1,False,True
4000,Open LLM Leaderboard,2025,prithivMLmods/Viper-Coder-HybridMini-v1.3,33.80,33.8,1,False,True
4001,Open LLM Leaderboard,2025,prithivMLmods/Viper-Coder-v0.1,32.00,32.0,1,False,True
4002,Open LLM Leaderboard,2025,prithivMLmods/Viper-Coder-v1.1,40.26,40.26,1,False,True
4003,Open LLM Leaderboard,2025,prithivMLmods/Viper-Coder-v1.6-r999,40.59,40.59,1,False,True
4004,Open LLM Leaderboard,2025,prithivMLmods/Viper-Coder-v1.7-Vsm6,38.68,38.68,1,False,True
4005,Open LLM Leaderboard,2025,prithivMLmods/Viper-OneCoder-UIGEN,31.35,31.35,1,False,True
4006,Open LLM Leaderboard,2025,prithivMLmods/Volans-Opus-14B-Exp,39.71,39.71,1,False,True
4007,Open LLM Leaderboard,2025,prithivMLmods/WebMind-7B-v0.1,30.81,30.81,1,False,True
4008,Open LLM Leaderboard,2024,pszemraj/Llama-3-6.3b-v0.1,10.38,10.38,1,False,True
4009,Open LLM Leaderboard,2024,pszemraj/Mistral-v0.3-6B,10.12,10.12,1,False,True
4010,Open LLM Leaderboard,2024,qingy2019/LLaMa_3.2_3B_Catalysts,19.93,19.93,1,False,True
4011,Open LLM Leaderboard,2024,qingy2019/OpenMath2-Llama3.1-8B,12.75,12.75,1,False,True
4012,Open LLM Leaderboard,2024,qingy2019/Oracle-14B,13.34,13.34,2,True,False
4013,Open LLM Leaderboard,2024,qingy2019/Oracle-14B,13.59,13.59,2,True,False
4014,Open LLM Leaderboard,2024,qingy2019/Qwen2.5-Math-14B-Instruct,38.15,38.15,2,True,False
4015,Open LLM Leaderboard,2024,qingy2019/Qwen2.5-Math-14B-Instruct,36.38,36.38,2,True,False
4016,Open LLM Leaderboard,2024,qingy2019/Qwen2.5-Math-14B-Instruct-Alpha,36.84,36.84,1,False,True
4017,Open LLM Leaderboard,2024,qingy2019/Qwen2.5-Math-14B-Instruct-Pro,20.25,20.25,1,False,True
4018,Open LLM Leaderboard,2024,qingy2019/Qwen2.5-Ultimate-14B-Instruct,29.44,29.44,1,False,True
4019,Open LLM Leaderboard,2025,qingy2024/Benchmaxx-Llama-3.2-1B-Instruct,25.70,25.7,1,False,True
4020,Open LLM Leaderboard,2024,qingy2024/Eyas-17B-Instruct,32.57,32.57,1,False,True
4021,Open LLM Leaderboard,2024,qingy2024/Falcon3-2x10B-MoE-Instruct,35.53,35.53,1,False,True
4022,Open LLM Leaderboard,2024,qingy2024/Fusion-14B-Instruct,38.10,38.1,1,False,True
4023,Open LLM Leaderboard,2024,qingy2024/Fusion2-14B-Instruct,35.26,35.26,1,False,True
4024,Open LLM Leaderboard,2024,qingy2024/Fusion4-14B-Instruct,39.55,39.55,1,False,True
4025,Open LLM Leaderboard,2024,qingy2024/OwO-14B-Instruct,29.29,29.29,1,False,True
4026,Open LLM Leaderboard,2025,qingy2024/QwEnlarge-16B-Instruct,37.70,37.7,1,False,True
4027,Open LLM Leaderboard,2024,qingy2024/QwQ-14B-Math-v0.2,28.94,28.94,1,False,True
4028,Open LLM Leaderboard,2025,qingy2024/Qwarkstar-4B,14.17,14.17,1,False,True
4029,Open LLM Leaderboard,2025,qingy2024/Qwarkstar-4B-Instruct-Preview,18.87,18.87,1,False,True
4030,Open LLM Leaderboard,2025,qingy2024/Qwen2.5-4B,14.28,14.28,1,False,True
4031,Open LLM Leaderboard,2025,qingy2024/Qwen2.5-Coder-Draft-1.5B-Instruct,14.64,14.64,1,False,True
4032,Open LLM Leaderboard,2024,qingy2024/Qwen2.5-Math-14B-Instruct-Alpha,39.35,39.35,1,False,True
4033,Open LLM Leaderboard,2024,qingy2024/Qwen2.5-Math-14B-Instruct-Preview,39.92,39.92,1,False,True
4034,Open LLM Leaderboard,2024,qingy2024/Qwen2.6-14B-Instruct,36.25,36.25,1,False,True
4035,Open LLM Leaderboard,2024,qingy2024/Qwen2.6-Math-14B-Instruct,35.20,35.2,1,False,True
4036,Open LLM Leaderboard,2024,qq8933/OpenLongCoT-Base-Gemma2-2B,5.47,5.47,1,False,True
4037,Open LLM Leaderboard,2024,raphgg/test-2.5-72B,46.74,46.74,1,False,True
4038,Open LLM Leaderboard,2024,rasyosef/Mistral-NeMo-Minitron-8B-Chat,17.55,17.55,1,False,True
4039,Open LLM Leaderboard,2024,rasyosef/Phi-1_5-Instruct-v0.1,6.86,6.86,1,False,True
4040,Open LLM Leaderboard,2024,rasyosef/phi-2-instruct-apo,12.55,12.55,1,False,True
4041,Open LLM Leaderboard,2024,rasyosef/phi-2-instruct-v0.1,14.22,14.22,1,False,True
4042,Open LLM Leaderboard,2024,realtreetune/rho-1b-sft-MATH,5.57,5.57,1,False,True
4043,Open LLM Leaderboard,2024,recoilme/Gemma-2-Ataraxy-Gemmasutra-9B-slerp,29.87,29.87,2,True,False
4044,Open LLM Leaderboard,2024,recoilme/Gemma-2-Ataraxy-Gemmasutra-9B-slerp,23.91,23.91,2,True,False
4045,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.1,32.72,32.72,1,False,True
4046,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.2,30.05,30.05,2,True,False
4047,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.2,23.76,23.76,2,True,False
4048,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.3,30.21,30.21,2,True,False
4049,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.3,30.38,30.38,2,True,False
4050,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.4,24.14,24.14,1,False,True
4051,Open LLM Leaderboard,2024,recoilme/recoilme-gemma-2-9B-v0.5,33.23,33.23,1,False,True
4052,Open LLM Leaderboard,2024,redrix/AngelSlayer-12B-Unslop-Mell-RPMax-DARKNESS,22.78,22.78,1,False,True
4053,Open LLM Leaderboard,2024,redrix/patricide-12B-Unslop-Mell,23.02,23.02,1,False,True
4054,Open LLM Leaderboard,2024,refuelai/Llama-3-Refueled,23.18,23.18,1,False,True
4055,Open LLM Leaderboard,2024,rhplus0831/maid-yuzu-v7,24.60,24.6,1,False,True
4056,Open LLM Leaderboard,2024,rhymes-ai/Aria,28.87,28.87,1,False,True
4057,Open LLM Leaderboard,2024,rhysjones/phi-2-orange-v2,15.32,15.32,1,False,True
4058,Open LLM Leaderboard,2024,riaz/FineLlama-3.1-8B,17.66,17.66,2,True,False
4059,Open LLM Leaderboard,2024,riaz/FineLlama-3.1-8B,17.15,17.15,2,True,False
4060,Open LLM Leaderboard,2024,rmdhirr/Gluon-8B,23.98,23.98,1,False,True
4061,Open LLM Leaderboard,2025,rombodawg/Rombos-Coder-V2.5-Qwen-14b,32.45,32.45,1,False,True
4062,Open LLM Leaderboard,2025,rombodawg/Rombos-Coder-V2.5-Qwen-7b,27.41,27.41,1,False,True
4063,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-0.5b,9.39,9.39,1,False,True
4064,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,16.35,16.35,1,False,True
4065,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-14b,39.50,39.5,1,False,True
4066,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-32b,45.83,45.83,1,False,True
4067,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-3b,25.92,25.92,1,False,True
4068,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-72b,46.50,46.5,1,False,True
4069,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5-Qwen-7b,32.75,32.75,1,False,True
4070,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,13.36,13.36,2,True,False
4071,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,13.61,13.61,2,True,False
4072,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.6-Nemotron-70b,41.95,41.95,1,False,True
4073,Open LLM Leaderboard,2024,rombodawg/Rombos-LLM-V2.6-Qwen-14b,42.20,42.2,1,False,True
4074,Open LLM Leaderboard,2024,rombodawg/rombos_Replete-Coder-Instruct-8b-Merged,16.43,16.43,1,False,True
4075,Open LLM Leaderboard,2024,rombodawg/rombos_Replete-Coder-Llama3-8B,11.97,11.97,1,False,True
4076,Open LLM Leaderboard,2025,rootxhacker/Apollo-70B,43.16,43.16,1,False,True
4077,Open LLM Leaderboard,2025,rootxhacker/Apollo_v2-32B,39.81,39.81,1,False,True
4078,Open LLM Leaderboard,2025,rootxhacker/apollo-7B,10.72,10.72,1,False,True
4079,Open LLM Leaderboard,2025,rsh345/mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,21.03,21.03,1,False,True
4080,Open LLM Leaderboard,2025,rubenroy/Geneva-12B-GCv2-5m,16.96,16.96,1,False,True
4081,Open LLM Leaderboard,2025,rubenroy/Gilgamesh-72B,46.79,46.79,1,False,True
4082,Open LLM Leaderboard,2025,rubenroy/Zurich-14B-GCv2-5m,37.06,37.06,1,False,True
4083,Open LLM Leaderboard,2025,ruizhe1217/sft-s1-qwen-0.5b,9.24,9.24,1,False,True
4084,Open LLM Leaderboard,2024,rwitz/go-bruins-v2,15.43,15.43,1,False,True
4085,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-CPO,7.30,7.3,1,False,True
4086,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-DPO,7.56,7.56,1,False,True
4087,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-IPO,7.80,7.8,1,False,True
4088,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-KTO,7.88,7.88,1,False,True
4089,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-SPO,7.35,7.35,1,False,True
4090,Open LLM Leaderboard,2024,sabersaleh/Llama2-7B-SimPO,7.61,7.61,1,False,True
4091,Open LLM Leaderboard,2024,sabersaleh/Llama3,17.46,17.46,1,False,True
4092,Open LLM Leaderboard,2024,sabersalehk/Llama3-001-300,17.12,17.12,1,False,True
4093,Open LLM Leaderboard,2024,sabersalehk/Llama3-SimPO,18.72,18.72,1,False,True
4094,Open LLM Leaderboard,2024,sabersalehk/Llama3_001_200,17.29,17.29,1,False,True
4095,Open LLM Leaderboard,2024,sabersalehk/Llama3_01_300,16.70,16.7,1,False,True
4096,Open LLM Leaderboard,2024,saishf/Fimbulvetr-Kuro-Lotus-10.7B,20.68,20.68,1,False,True
4097,Open LLM Leaderboard,2025,saishf/Neural-SOVLish-Devil-8B-L3,21.69,21.69,1,False,True
4098,Open LLM Leaderboard,2025,saishshinde15/TethysAI_Base_Reasoning,26.35,26.35,1,False,True
4099,Open LLM Leaderboard,2025,saishshinde15/TethysAI_Vortex,24.80,24.8,1,False,True
4100,Open LLM Leaderboard,2025,saishshinde15/TethysAI_Vortex_Reasoning,21.79,21.79,1,False,True
4101,Open LLM Leaderboard,2024,sakaltcommunity/novablast-preview,41.52,41.52,1,False,True
4102,Open LLM Leaderboard,2024,sakaltcommunity/sakaltum-7b,13.53,13.53,1,False,True
4103,Open LLM Leaderboard,2024,sakhan10/quantized_open_llama_3b_v2,5.14,5.14,1,False,True
4104,Open LLM Leaderboard,2024,saltlux/luxia-21.4b-alignment-v1.0,23.45,23.45,1,False,True
4105,Open LLM Leaderboard,2024,saltlux/luxia-21.4b-alignment-v1.2,24.58,24.58,1,False,True
4106,Open LLM Leaderboard,2024,sam-paech/Darkest-muse-v1,33.45,33.45,1,False,True
4107,Open LLM Leaderboard,2024,sam-paech/Delirium-v1,33.09,33.09,1,False,True
4108,Open LLM Leaderboard,2024,sam-paech/Quill-v1,33.06,33.06,1,False,True
4109,Open LLM Leaderboard,2025,sarvamai/OpenHathi-7B-Hi-v0.1-Base,6.34,6.34,1,False,True
4110,Open LLM Leaderboard,2024,schnapss/testmerge-7b,20.91,20.91,1,False,True
4111,Open LLM Leaderboard,2024,sci-m-wang/Mistral-7B-Instruct-sa-v0.1,12.26,12.26,1,False,True
4112,Open LLM Leaderboard,2024,sci-m-wang/Phi-3-mini-4k-instruct-sa-v0.1,25.82,25.82,1,False,True
4113,Open LLM Leaderboard,2024,sci-m-wang/deepseek-llm-7b-chat-sa-v0.1,13.21,13.21,1,False,True
4114,Open LLM Leaderboard,2024,securin/Securin-LLM-V2.5-Qwen-1.5B,5.23,5.23,1,False,True
4115,Open LLM Leaderboard,2024,senseable/WestLake-7B-v2,16.26,16.26,1,False,True
4116,Open LLM Leaderboard,2024,sequelbox/Llama3.1-70B-PlumChat,37.41,37.41,1,False,True
4117,Open LLM Leaderboard,2024,sequelbox/Llama3.1-8B-MOTH,20.84,20.84,1,False,True
4118,Open LLM Leaderboard,2024,sequelbox/Llama3.1-8B-PlumChat,13.21,13.21,1,False,True
4119,Open LLM Leaderboard,2024,sequelbox/Llama3.1-8B-PlumCode,9.82,9.82,1,False,True
4120,Open LLM Leaderboard,2024,sequelbox/Llama3.1-8B-PlumMath,13.94,13.94,1,False,True
4121,Open LLM Leaderboard,2024,sequelbox/gemma-2-9B-MOTH,4.73,4.73,1,False,True
4122,Open LLM Leaderboard,2025,sethuiyer/Llama-3.1-8B-Experimental-1206-Instruct,25.68,25.68,1,False,True
4123,Open LLM Leaderboard,2025,sethuiyer/Llama-3.1-8B-Experimental-1208-Instruct,23.51,23.51,1,False,True
