model_name_raw,c8_model_dir,run_id,c8_model_revision,c8_model_sha,c1_record_count,c1_record_ids,match_status,c1_match_basis,c2_record_number,c2_match_status,c2_match_basis,c3_match_basis,c4_match_basis,alias_match_used,human_confirmed_version_match,version_match_status,strict_version_confirmed,c3_exact_name_record_count,c4_exact_name_record_count,provisional_unique_name_candidate,interpretation
nbeerbower/Qwen2.5-Gutenberg-Doppel-14B,nbeerbower_Qwen2.5-Gutenberg-Doppel-14B,4971969a6de1b83f344dc9ab1dd6317604b15088e0434a8b852b3355bfe2ec9a,11a5060f9e7315ea07241106f086ac4694dded60,11a5060f9e7315ea07241106f086ac4694dded60,1,[3570],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3570,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nbeerbower/Stella-mistral-nemo-12B-v2,nbeerbower_Stella-mistral-nemo-12B-v2,c957ae43acd2ad15d8da4eadd5078ee99828d67d364ee92efc6d8e1ff30ecf0d,b81bab28f7dcb25a0aa0fe4dcf957f3083ee6b43,b81bab28f7dcb25a0aa0fe4dcf957f3083ee6b43,1,[3572],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3572,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nbeerbower/gemma2-gutenberg-27B,nbeerbower_gemma2-gutenberg-27B,876c2a196a4602241801475c71c6f61ed9e01418379eed1df54dac4163c7a1fa,d4febe52e8b7b13a98126dbf1716ed1329f48922,d4febe52e8b7b13a98126dbf1716ed1329f48922,1,[3573],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3573,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nbeerbower/gemma2-gutenberg-9B,nbeerbower_gemma2-gutenberg-9B,ce535b66e0b0d2444b78ef94af6879652613c1237c3ee0e53208d113de165f88,ebdab2d41f257fc9e7c858498653644d13386ce5,ebdab2d41f257fc9e7c858498653644d13386ce5,1,[3574],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3574,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nbeerbower/mistral-nemo-cc-12B,nbeerbower_mistral-nemo-cc-12B,9b48779bbc6e3846693b1e267d14bf2867a1828339fd218acca4458a42e7fc51,fc32293e0b022d6daef9bfdb0c54d57a5226bf9a,fc32293e0b022d6daef9bfdb0c54d57a5226bf9a,1,[3580],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3580,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nbeerbower/mistral-nemo-gutenberg-12B-v3,nbeerbower_mistral-nemo-gutenberg-12B-v3,d2f2b7e14f6a5301bee5b312c4d6a7143bafb725ac6224a1808a8e67745484b3,3e1a716281f23280abd72e402139c578faca175a,3e1a716281f23280abd72e402139c578faca175a,1,[3584],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3584,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nbeerbower/mistral-nemo-gutenberg2-12B-test,nbeerbower_mistral-nemo-gutenberg2-12B-test,a2cdf53603eed2f0ae9b0c4f46958a5842a99b003b749ceea9aa668cfaaef514,10da6150b0bedf8fd59206d72c4c0335ac665df3,10da6150b0bedf8fd59206d72c4c0335ac665df3,1,[3586],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3586,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nbeerbower/mistral-nemo-kartoffel-12B,nbeerbower_mistral-nemo-kartoffel-12B,6954574109fff0dd23580914bccf751571a7e5d5e29ec55303555afbeca9c397,4e0cfd2462bd5761ec200a4bd6ebb20e5fa4a9ad,4e0cfd2462bd5761ec200a4bd6ebb20e5fa4a9ad,1,[3587],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3587,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nbeerbower/mistral-nemo-wissenschaft-12B,nbeerbower_mistral-nemo-wissenschaft-12B,9d0dfe391a40ce3437ff6a92e29512308396e8c16b0b3e852bc42ea3c159494e,2480f9924415c72fe00ae9391bb15a6d05c889eb,2480f9924415c72fe00ae9391bb15a6d05c889eb,1,[3589],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3589,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
necva/IE-cont-Llama3.1-8B,necva_IE-cont-Llama3.1-8B,cd10b27d2d4d8f4daa230c613b5757f9c38a3867d8f8a5a80e3a1c8c2ea37483,7c56e751113c503f77205f2ac70b52bd5918a15d,7c56e751113c503f77205f2ac70b52bd5918a15d,1,[3591],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3591,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
neopolita/jessi-v0.1-bf16-falcon3-7b-instruct,neopolita_jessi-v0.1-bf16-falcon3-7b-instruct,4f5fab0b592461ef67baff2e6e63f22d39d20bb0d78ff2524a64c754d0cc6490,da9877089d4975e84e10cbb026125aa5574a4dc7,da9877089d4975e84e10cbb026125aa5574a4dc7,1,[3593],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3593,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
neopolita/jessi-v0.1-qwen2.5-7b-instruct,neopolita_jessi-v0.1-qwen2.5-7b-instruct,e03d44f4e56d452d33acd27977f652231c29d3542759af16af902ed83065eb36,e73d1545a57a4c8e20df50d6641b08015fb039a3,e73d1545a57a4c8e20df50d6641b08015fb039a3,1,[3595],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3595,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
neopolita/jessi-v0.2-falcon3-10b-instruct,neopolita_jessi-v0.2-falcon3-10b-instruct,a6b5154e0f04e25bae798543f58c9adfbbeed2af8fac2720d18f1eb71ae537e0,94f3286c5724f51b319ff19ed1befd55341e34c2,94f3286c5724f51b319ff19ed1befd55341e34c2,1,[3597],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3597,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
neopolita/jessi-v0.2-falcon3-7b-instruct,neopolita_jessi-v0.2-falcon3-7b-instruct,001c3cdf5151ec9d37e1680db261c6d5e55ccc1ed08bc4ecf39a33a605ab8656,efd74223ccaf140aab43df0c9a271007e826124b,efd74223ccaf140aab43df0c9a271007e826124b,1,[3598],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3598,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
netcat420/DeepSeek-R1-MFANN-TIES-unretrained-7b,netcat420_DeepSeek-R1-MFANN-TIES-unretrained-7b,c1a8f112c4f0fa4e72cf47602e9eb5f57e0403ce37106fa5f82bb1b4ae745f73,836a8aa29ce3e9d46c4f1ab2312f20cac9802649,836a8aa29ce3e9d46c4f1ab2312f20cac9802649,1,[3605],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3605,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
netcat420/MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,netcat420_MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,90715b5eb852f7170eb7d698719575c804408af3b0a7edafe358c32ea276f871,381cf003a5e28d2b273226364b568cc60b857b5b,381cf003a5e28d2b273226364b568cc60b857b5b,1,[3608],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3608,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
netcat420/MFANN-Llama3.1-Abliterated-Slerp-TIES,netcat420_MFANN-Llama3.1-Abliterated-Slerp-TIES,120d130a843189db3276b2172855ee1edc6acdcef0f6bbe0c480993ac487f724,dbe0a3b69206c042de2b0a96fc156feeecaa49c7,dbe0a3b69206c042de2b0a96fc156feeecaa49c7,1,[3611],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3611,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
netcat420/MFANN-Llama3.1-Abliterated-Slerp-V3.2,netcat420_MFANN-Llama3.1-Abliterated-Slerp-V3.2,508602350449dcfc3f8af48ffaa20061864706c43170ff1f50bff828edf0df85,56abb76e65cbf9dc49af662b09894d119d49705a,56abb76e65cbf9dc49af662b09894d119d49705a,1,[3612],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3612,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
netcat420/MFANN-llama3.1-abliterated-v2,netcat420_MFANN-llama3.1-abliterated-v2,d91fe39b4f1ad116815a4419861615c7e83e04a225fac94476d915a8d97ab3d1,3d0a5d3634726e1a63ac84bee561b346960ca1d7,3d0a5d3634726e1a63ac84bee561b346960ca1d7,1,[3618],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3618,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
netcat420/MFANN-phigments-slerp-V3.3,netcat420_MFANN-phigments-slerp-V3.3,3cdc039c246b42cf4e77f3719837ae79086a41a1483b784d279401e880fe22b0,c05613efa47825622aa16e2b4f881549cdbec997,c05613efa47825622aa16e2b4f881549cdbec997,1,[3621],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3621,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
netcat420/Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,netcat420_Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN,116f6450e1650122755e444baeb7be99768717d418d057724336124863fa08a4,f2fdf326b731948216853ada912b94cd0bc71fb9,f2fdf326b731948216853ada912b94cd0bc71fb9,1,[3645],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3645,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
netcat420/Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,netcat420_Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b,ee2034b69e189e9686363d3a3cc1afaba73058f4bfe82c55319c90f54b56101c,5d4016402d161c445c5a5982e5783c97bd37d3b2,5d4016402d161c445c5a5982e5783c97bd37d3b2,1,[3647],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3647,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
netcat420/qwen2.5-MFANN-7b-SLERPv1.1,netcat420_qwen2.5-MFANN-7b-SLERPv1.1,1cfecf7807eea83e86e6f0e67fcf6c542f30c25c962a3de5e03bf8633d1178df,62c8ce3c441cc8c0f7aa89189d008689c39935f9,62c8ce3c441cc8c0f7aa89189d008689c39935f9,1,[3650],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3650,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
newsbang/Homer-v1.0-Qwen2.5-72B,newsbang_Homer-v1.0-Qwen2.5-72B,e37e4603e0b7ce809c1db231b3e36bc932e900d6f9b40a8cbd67fc7dd820e178,c7f3c5c131c046626f8d33eb615c1a0aba19998b,c7f3c5c131c046626f8d33eb615c1a0aba19998b,1,[3658],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3658,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
newsbang/Homer-v1.0-Qwen2.5-7B,newsbang_Homer-v1.0-Qwen2.5-7B,a514e82411e17dd6c4184d88607899c8d3aaf52cb746297f491782ec64831038,4795825dff1b68dd2cc02b3bd39598a161c09c66,4795825dff1b68dd2cc02b3bd39598a161c09c66,1,[3659],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3659,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nhyha/N3N_gemma-2-9b-it_20241110_2026,nhyha_N3N_gemma-2-9b-it_20241110_2026,67999a3c5902d83b6a88a4f85e9c88c16d8adde72a4f9271b3c978020d91d561,2d4c24278ed9d8b42a4035da16a5aea745797441,2d4c24278ed9d8b42a4035da16a5aea745797441,1,[3666],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3666,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nhyha/merge_Qwen2.5-7B-Instruct_20241023_0314,nhyha_merge_Qwen2.5-7B-Instruct_20241023_0314,4ec67f258c5fe0a91431aee55a3ceaa99cc011876733270ac8092e424b1152b1,4d93f65c1f870556f05c77a1ef4f26819d49daf7,4d93f65c1f870556f05c77a1ef4f26819d49daf7,1,[3667],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3667,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nisten/franqwenstein-35b,nisten_franqwenstein-35b,904a5193dca6ea217b59be137af78676c5ce56822bba85f9802f0e23685eb5d4,7180aa73e82945a1d2ae0eb304508e21d57e4c27,7180aa73e82945a1d2ae0eb304508e21d57e4c27,2,"[3669,3670]",exact_name_multiple_records,exact C8 model-name string only; duplicate or unmatched source rows prevent unique join,,not_joined,no unique C1 row to carry through verified C1/C2 alignment,exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,2,0,False,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nisten/tqwendo-36b,nisten_tqwendo-36b,d50acd9d5e11075e6f5bae12a985aa651dc90da6169ee9948623419ced6884fd,c50f38e8421785af4b8596f81e0098a6585b4f05,c50f38e8421785af4b8596f81e0098a6585b4f05,1,[3671],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3671,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nlpguy/Mistral-NeMo-Minitron-Upscale-v3,nlpguy_Mistral-NeMo-Minitron-Upscale-v3,d84a82a2c52bcb9fdc9e111365996ccc8d2fb9be7b10406c643ecaf307a71d8b,6703b09d3d78cc020448ee93c53dc727312bcbaf,6703b09d3d78cc020448ee93c53dc727312bcbaf,1,[3678],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3678,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
noname0202/gemma-2-2b-it-ties,noname0202_gemma-2-2b-it-ties,fe0eca2138aa2d0fb30b7231e7f77d563d65e0a2f9f51bc749de17bca71a57f1,7ab51f4991186f6850d826e4ddc44a053de05f2f,7ab51f4991186f6850d826e4ddc44a053de05f2f,1,[3682],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3682,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
noname0202/gemma-2-9b-sft-jp-en-zh-v1,noname0202_gemma-2-9b-sft-jp-en-zh-v1,8fd8b49ebb5d86e238e15b53716d4fc8d5cc17caecf3cc6a0db46cc96447dedd,06ca7f00ce3ddece15cb50a1292ce0912e19af4e,06ca7f00ce3ddece15cb50a1292ce0912e19af4e,1,[3683],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3683,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
noname0202/gemma-2-9b-sft-jp-en-zh-v2,noname0202_gemma-2-9b-sft-jp-en-zh-v2,35a928ceb9b68f2feaa6c998805181a0fc6fe9bd68bd1af4d8cdbda7af1ab94c,b32a4038b8617c7620ee7761609d926ddda8c1fe,b32a4038b8617c7620ee7761609d926ddda8c1fe,1,[3684],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3684,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
noname0202/llama-math-1b-r16-0to512tokens-test,noname0202_llama-math-1b-r16-0to512tokens-test,7b2a1f1b5929f0346bd180a24443e45226b9c47ae25f757c3c608f3ee7708829,df274b741781f3f3ecce2ef86883863aaeb71c58,df274b741781f3f3ecce2ef86883863aaeb71c58,1,[3685],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3685,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
noname0202/llama-math-1b-r32-0to512tokens-test,noname0202_llama-math-1b-r32-0to512tokens-test,da78f687fa36d444311a0832d4ae97172c333a999fb55b23069ce33d633d4222,200ae9a8db697345c6471e12a225f2e7adb953c1,200ae9a8db697345c6471e12a225f2e7adb953c1,1,[3686],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3686,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
noname0202/llama-math-1b-r32-test,noname0202_llama-math-1b-r32-test,34998946162b56fea2119e0d023224536b648c0253f11080a6ec89fa036bc09c,3b2cd2f41ed1a9894dd1bdd275f45081d5c6caf1,3b2cd2f41ed1a9894dd1bdd275f45081d5c6caf1,1,[3687],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3687,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
notbdq/Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,notbdq_Qwen2.5-14B-Instruct-1M-GRPO-Reasoning,f87f0aeffbdbee2b1394d4956e229b6cf6dbcd494f1d56d22197143f2dc4ec7a,8322cabcc11053dca1f6fac6f3ffac4781ec9641,8322cabcc11053dca1f6fac6f3ffac4781ec9641,1,[3689],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3689,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
nvidia/Mistral-NeMo-Minitron-8B-Base,nvidia_Mistral-NeMo-Minitron-8B-Base,3641c7edfe3f829bb86eec02a1e03a9e537427d943e1d8f6b3c1675fa3ef6cae,cc94637b669b62c4829b1e0c3b9074fecd883b74,cc94637b669b62c4829b1e0c3b9074fecd883b74,1,[3707],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3707,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
oopere/Llama-FinSent-S,oopere_Llama-FinSent-S,e249ae2a4e761a49aa5d09b682441629b352ea95b21c8f56ff18b8e4ccb7e9c3,0740011dfde2d1a23150dc214e7d74d65512b557,0740011dfde2d1a23150dc214e7d74d65512b557,2,"[3749,3750]",exact_name_multiple_records,exact C8 model-name string only; duplicate or unmatched source rows prevent unique join,,not_joined,no unique C1 row to carry through verified C1/C2 alignment,exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,2,0,False,Exact-name joins are candidates only; C1 has no model revision/SHA field.
oopere/pruned20-llama-1b,oopere_pruned20-llama-1b,79a422209814d92541f44883a03c148ec966fa795709f0c350220adeedd97fcf,3351c9a062055ce6c16dd2c9f0c229fb5dd7396b,3351c9a062055ce6c16dd2c9f0c229fb5dd7396b,1,[3752],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3752,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
oopere/pruned20-llama-3.2-3b,oopere_pruned20-llama-3.2-3b,c4dd761bb376c063a8eea15d66ab7a0c93199b3b97875c3b508169586b8a5f97,e92642870b0ad66e589889305608f422ee9be975,e92642870b0ad66e589889305608f422ee9be975,1,[3753],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3753,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
oopere/pruned40-llama-1b,oopere_pruned40-llama-1b,8462692166412695ae39219c2641b97bd66ae5837e48e660d03abb928a827dd1,3de470d9c61cb57cea821e93b43fb250aa14b975,3de470d9c61cb57cea821e93b43fb250aa14b975,1,[3754],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3754,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
oopere/pruned40-llama-3.2-1B,oopere_pruned40-llama-3.2-1B,e27b0e3dc83b1563df76ddc16bff246a0bb423feba8a83a4263cfbd916899b1a,fb1abfc3dedee4f37fdcd465881ffe9fd8d87060,fb1abfc3dedee4f37fdcd465881ffe9fd8d87060,1,[3755],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,3755,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
